order_id,customer_id,visit_id,staff_id,order_datetime,subtotal,tax,total,payment_method
9347,186,13077,4,2024-08-25 11:56:00,7.0,0.42,7.42,credit
9348,92,13080,7,2024-08-25 09:54:00,6.62,0.4,7.02,mobile
9349,126,13083,2,2024-08-25 13:59:00,12.69,0.76,13.45,mobile
9350,42,13084,5,2024-08-25 10:59:00,6.62,0.4,7.02,mobile
9351,52,13087,1,2024-08-25 15:51:00,12.14,0.73,12.87,credit
9352,158,13089,10,2024-08-25 15:59:00,19.0,1.14,20.14,credit
9353,198,13090,10,2024-08-26 14:14:00,24.58,1.47,26.05,mobile
9354,196,13091,4,2024-08-26 12:49:00,7.0,0.42,7.42,credit
9355,62,13092,3,2024-08-26 15:28:00,17.5,1.05,18.55,credit
9356,181,13093,2,2024-08-26 13:59:00,61.94,3.72,65.66,credit
9357,5,13094,1,2024-08-26 13:16:00,20.51,1.23,21.74,credit
9358,195,13095,10,2024-08-26 15:29:00,7.45,0.45,7.9,credit
9359,74,13096,10,2024-08-26 10:58:00,12.14,0.73,12.87,mobile
9360,95,13097,14,2024-08-26 16:29:00,7.3,0.44,7.74,credit
9361,139,13098,5,2024-08-26 11:58:00,6.07,0.36,6.43,mobile
9362,47,13099,4,2024-08-26 11:19:00,10.5,0.63,11.13,mobile
9363,55,13100,4,2024-08-26 14:25:00,8.76,0.53,9.29,mobile
9364,196,13101,13,2024-08-26 09:57:00,8.0,0.48,8.48,credit
9365,155,13103,5,2024-08-26 09:31:00,7.52,0.45,7.97,credit
9366,2,13105,3,2024-08-26 09:48:00,4.75,0.28,5.03,credit
9367,33,13107,2,2024-08-27 16:38:00,6.07,0.36,6.43,credit
9368,52,13108,11,2024-08-27 13:29:00,6.5,0.39,6.89,mobile
9369,4,13112,2,2024-08-27 14:26:00,16.06,0.96,17.02,mobile
9370,71,13113,12,2024-08-27 13:56:00,4.0,0.24,4.24,credit
9371,107,13114,3,2024-08-27 09:42:00,12.43,0.75,13.18,credit
9372,125,13115,12,2024-08-27 13:42:00,13.89,0.83,14.72,credit
9373,100,13116,2,2024-08-27 09:41:00,9.3,0.56,9.86,mobile
9374,37,13117,10,2024-08-27 12:29:00,17.5,1.05,18.55,mobile
9375,159,13118,6,2024-08-27 16:18:00,7.02,0.42,7.44,mobile
9376,7,13119,5,2024-08-27 16:55:00,5.51,0.33,5.84,credit
9377,48,13120,14,2024-08-27 16:17:00,30.64,1.84,32.48,credit
9378,197,13122,5,2024-08-27 10:42:00,29.12,1.75,30.87,mobile
9379,29,13124,6,2024-08-27 14:59:00,7.0,0.42,7.42,credit
9380,237,13125,6,2024-08-28 10:42:00,3.0,0.18,3.18,mobile
9381,126,13126,5,2024-08-28 15:59:00,24.0,1.44,25.44,credit
9382,85,13128,5,2024-08-28 09:59:00,10.79,0.65,11.44,credit
9383,126,13129,11,2024-08-28 16:59:00,3.68,0.22,3.9,credit
9384,201,13130,11,2024-08-28 16:59:00,15.0,0.9,15.9,credit
9385,155,13134,5,2024-08-28 13:33:00,5.65,0.34,5.99,mobile
9386,135,13135,13,2024-08-28 16:12:00,27.94,1.68,29.62,credit
9387,215,13136,3,2024-08-28 15:19:00,8.4,0.5,8.9,mobile
9388,219,13137,5,2024-08-28 12:25:00,10.01,0.6,10.61,credit
9389,189,13138,11,2024-08-29 13:59:00,4.2,0.25,4.45,debit
9390,155,13140,7,2024-08-29 12:54:00,22.75,1.36,24.11,credit
9391,137,13142,4,2024-08-29 15:43:00,11.5,0.69,12.19,credit
9392,205,13143,12,2024-08-29 15:59:00,9.14,0.55,9.69,mobile
9393,182,13144,5,2024-08-29 14:52:00,10.16,0.61,10.77,mobile
9394,130,13146,7,2024-08-29 09:27:00,4.2,0.25,4.45,mobile
9395,53,13147,14,2024-08-29 09:19:00,23.7,1.42,25.12,debit
9396,140,13148,4,2024-08-29 09:55:00,4.5,0.27,4.77,mobile
9397,4,13149,13,2024-08-29 11:36:00,30.46,1.83,32.29,mobile
9398,162,13150,3,2024-08-29 15:36:00,13.19,0.79,13.98,credit
9399,138,13151,3,2024-08-29 16:18:00,28.64,1.72,30.36,credit
9400,27,13153,2,2024-08-29 15:57:00,4.21,0.25,4.46,credit
9401,162,13155,3,2024-08-29 14:59:00,7.19,0.43,7.62,mobile
9402,238,13156,13,2024-08-30 12:27:00,10.34,0.62,10.96,credit
9403,95,13159,10,2024-08-30 15:59:00,15.27,0.92,16.19,credit
9404,69,13160,5,2024-08-30 15:59:00,27.07,1.62,28.69,credit
9405,143,13162,6,2024-08-30 15:48:00,4.5,0.27,4.77,debit
9406,92,13163,12,2024-08-30 15:38:00,3.0,0.18,3.18,credit
9407,206,13164,5,2024-08-30 15:56:00,10.65,0.64,11.29,mobile
9408,33,13165,13,2024-08-30 16:25:00,3.5,0.21,3.71,mobile
9409,73,13166,1,2024-08-30 12:36:00,7.0,0.42,7.42,mobile
9410,114,13167,13,2024-08-30 13:12:00,55.89,3.35,59.24,credit
9411,205,13170,2,2024-08-30 16:25:00,9.14,0.55,9.69,mobile
9412,158,13172,1,2024-08-30 16:46:00,6.54,0.39,6.93,mobile
9413,219,13173,13,2024-08-30 15:59:00,4.5,0.27,4.77,mobile
9414,222,13175,3,2024-08-31 16:41:00,8.0,0.48,8.48,credit
9415,53,13176,1,2024-08-31 12:27:00,8.21,0.49,8.7,credit
9416,205,13177,13,2024-08-31 10:42:00,17.54,1.05,18.59,debit
9417,108,13179,7,2024-08-31 15:26:00,10.07,0.6,10.67,credit
9418,8,13180,10,2024-08-31 13:40:00,8.97,0.54,9.51,credit
9419,134,13181,3,2024-08-31 16:16:00,28.5,1.71,30.21,credit
9420,48,13182,4,2024-08-31 10:17:00,6.5,0.39,6.89,mobile
9421,215,13185,13,2024-08-31 16:24:00,20.19,1.21,21.4,credit
9422,69,13186,1,2024-08-31 15:50:00,8.0,0.48,8.48,debit
9423,155,13187,5,2024-08-31 14:59:00,7.52,0.45,7.97,mobile
9424,63,13188,2,2024-08-31 15:14:00,39.88,2.39,42.27,mobile
9425,73,13189,1,2024-08-31 10:11:00,33.4,2.0,35.4,credit
9426,2,13190,5,2024-08-31 15:59:00,9.25,0.55,9.8,credit
9427,158,13192,11,2024-08-31 14:12:00,15.8,0.95,16.75,credit
9428,121,13193,13,2024-08-31 14:59:00,7.36,0.44,7.8,credit
9429,201,13194,6,2024-08-31 12:49:00,3.5,0.21,3.71,debit
9430,165,13195,1,2024-08-31 09:29:00,7.36,0.44,7.8,credit
9431,42,13196,7,2024-08-31 15:59:00,6.62,0.4,7.02,mobile
9432,107,13197,4,2024-08-31 13:30:00,9.08,0.54,9.62,mobile
9433,85,13198,6,2024-08-31 10:55:00,36.18,2.17,38.35,credit
9434,146,13199,10,2024-08-31 15:41:00,14.47,0.87,15.34,debit
9435,184,13200,1,2024-08-31 11:54:00,13.78,0.83,14.61,mobile
9436,164,13202,7,2024-08-31 16:37:00,18.21,1.09,19.3,credit
9437,98,13203,4,2024-08-31 15:29:00,6.07,0.36,6.43,mobile
9438,103,13204,13,2024-08-31 10:20:00,31.95,1.92,33.87,mobile
9439,135,13205,5,2024-08-31 15:10:00,14.62,0.88,15.5,credit
9440,109,13206,3,2024-08-31 15:26:00,53.47,3.21,56.68,credit
9441,186,13207,1,2024-08-31 09:28:00,39.51,2.37,41.88,credit
9442,182,13209,4,2024-08-31 13:59:00,9.73,0.58,10.31,credit
9443,48,13210,7,2024-09-01 11:59:00,8.0,0.48,8.48,debit
9444,30,13211,10,2024-09-01 10:43:00,6.25,0.38,6.63,debit
9445,98,13212,3,2024-09-01 16:59:00,6.62,0.4,7.02,credit
9446,1,13214,10,2024-09-01 15:30:00,5.51,0.33,5.84,credit
9447,197,13216,1,2024-09-01 14:59:00,15.0,0.9,15.9,credit
9448,200,13219,4,2024-09-01 12:59:00,13.0,0.78,13.78,credit
9449,34,13220,3,2024-09-01 10:58:00,9.71,0.58,10.29,credit
9450,131,13221,13,2024-09-01 10:52:00,20.47,1.23,21.7,debit
9451,179,13222,2,2024-09-01 11:20:00,41.05,2.46,43.51,debit
9452,100,13223,5,2024-09-01 13:28:00,8.3,0.5,8.8,mobile
9453,27,13225,4,2024-09-01 09:32:00,18.21,1.09,19.3,mobile
9454,135,13226,14,2024-09-01 15:27:00,6.5,0.39,6.89,credit
9455,155,13227,13,2024-09-01 09:34:00,21.65,1.3,22.95,debit
9456,48,13228,6,2024-09-01 16:58:00,44.81,2.69,47.5,credit
9457,237,13230,7,2024-09-02 11:33:00,11.02,0.66,11.68,credit
9458,71,13231,13,2024-09-02 14:40:00,20.47,1.23,21.7,mobile
9459,61,13232,14,2024-09-02 09:55:00,7.0,0.42,7.42,credit
9460,181,13233,5,2024-09-02 15:42:00,3.68,0.22,3.9,mobile
9461,231,13234,12,2024-09-02 16:49:00,3.5,0.21,3.71,credit
9462,149,13236,7,2024-09-02 14:59:00,5.02,0.3,5.32,credit
9463,197,13238,14,2024-09-02 12:16:00,15.0,0.9,15.9,mobile
9464,181,13239,12,2024-09-02 11:33:00,4.0,0.24,4.24,mobile
9465,245,13240,10,2024-09-02 10:14:00,5.97,0.36,6.33,credit
9466,1,13241,3,2024-09-02 15:35:00,25.74,1.54,27.28,credit
9467,61,13242,5,2024-09-02 15:46:00,4.5,0.27,4.77,mobile
9468,242,13243,2,2024-09-02 10:59:00,9.97,0.6,10.57,credit
9469,2,13244,10,2024-09-02 12:59:00,5.45,0.33,5.78,mobile
9470,108,13245,12,2024-09-02 09:59:00,6.62,0.4,7.02,debit
9471,93,13246,12,2024-09-02 16:19:00,4.0,0.24,4.24,mobile
9472,140,13247,1,2024-09-02 12:55:00,5.51,0.33,5.84,credit
9473,81,13248,4,2024-09-02 16:17:00,3.68,0.22,3.9,credit
9474,164,13249,2,2024-09-02 14:59:00,41.0,2.46,43.46,debit
9475,207,13251,3,2024-09-02 16:17:00,7.0,0.42,7.42,credit
9476,64,13252,14,2024-09-02 15:59:00,13.15,0.79,13.94,credit
9477,74,13253,7,2024-09-02 09:59:00,16.59,1.0,17.59,debit
9478,104,13255,11,2024-09-02 16:29:00,7.15,0.43,7.58,credit
9479,141,13256,5,2024-09-02 10:29:00,13.24,0.79,14.03,mobile
9480,9,13257,7,2024-09-03 13:20:00,8.0,0.48,8.48,credit
9481,144,13259,4,2024-09-03 12:38:00,16.61,1.0,17.61,credit
9482,219,13260,10,2024-09-03 14:42:00,18.02,1.08,19.1,mobile
9483,119,13261,5,2024-09-03 09:59:00,11.02,0.66,11.68,mobile
9484,155,13264,11,2024-09-03 11:59:00,22.45,1.35,23.8,debit
9485,139,13269,12,2024-09-03 11:37:00,51.11,3.07,54.18,credit
9486,74,13270,2,2024-09-03 09:50:00,3.5,0.21,3.71,credit
9487,164,13271,4,2024-09-03 13:16:00,6.5,0.39,6.89,credit
9488,223,13273,11,2024-09-03 13:59:00,20.97,1.26,22.23,mobile
9489,56,13274,4,2024-09-03 15:18:00,4.21,0.25,4.46,mobile
9490,36,13278,13,2024-09-04 10:13:00,12.99,0.78,13.77,mobile
9491,197,13280,5,2024-09-04 13:18:00,21.0,1.26,22.26,debit
9492,169,13281,14,2024-09-04 11:45:00,14.1,0.85,14.95,debit
9493,48,13284,12,2024-09-04 13:59:00,4.0,0.24,4.24,credit
9494,8,13287,10,2024-09-04 12:27:00,4.97,0.3,5.27,mobile
9495,116,13288,6,2024-09-04 13:29:00,15.0,0.9,15.9,debit
9496,14,13290,13,2024-09-04 09:43:00,14.83,0.89,15.72,mobile
9497,54,13291,7,2024-09-04 14:47:00,8.69,0.52,9.21,credit
9498,128,13292,5,2024-09-04 12:41:00,8.1,0.49,8.59,mobile
9499,174,13296,13,2024-09-04 10:59:00,15.24,0.91,16.15,mobile
9500,110,13297,3,2024-09-04 11:12:00,8.0,0.48,8.48,credit
9501,236,13300,5,2024-09-04 16:27:00,7.0,0.42,7.42,debit
9502,73,13301,4,2024-09-04 10:57:00,6.62,0.4,7.02,mobile
9503,205,13303,4,2024-09-04 13:59:00,9.14,0.55,9.69,credit
9504,89,13304,11,2024-09-05 15:59:00,23.01,1.38,24.39,mobile
9505,205,13305,1,2024-09-05 15:59:00,19.07,1.14,20.21,credit
9506,182,13306,10,2024-09-05 14:59:00,15.73,0.94,16.67,credit
9507,38,13311,6,2024-09-05 14:56:00,8.49,0.51,9.0,credit
9508,80,13313,1,2024-09-05 09:53:00,7.0,0.42,7.42,debit
9509,69,13315,2,2024-09-05 09:59:00,32.57,1.95,34.52,credit
9510,103,13316,13,2024-09-05 15:27:00,41.06,2.46,43.52,credit
9511,116,13317,11,2024-09-05 10:45:00,6.62,0.4,7.02,debit
9512,148,13318,4,2024-09-05 14:59:00,6.5,0.39,6.89,mobile
9513,205,13320,1,2024-09-05 14:15:00,17.57,1.05,18.62,credit
9514,48,13321,13,2024-09-05 09:59:00,38.94,2.34,41.28,credit
9515,89,13322,5,2024-09-05 11:59:00,16.1,0.97,17.07,mobile
9516,107,13323,14,2024-09-05 11:25:00,7.97,0.48,8.45,credit
9517,182,13324,4,2024-09-05 16:51:00,16.73,1.0,17.73,credit
9518,66,13327,13,2024-09-05 11:59:00,5.51,0.33,5.84,credit
9519,2,13328,13,2024-09-05 16:45:00,9.25,0.55,9.8,mobile
9520,44,13329,3,2024-09-05 12:59:00,14.47,0.87,15.34,credit
9521,236,13330,7,2024-09-05 16:59:00,10.5,0.63,11.13,mobile
9522,150,13331,12,2024-09-05 14:13:00,12.14,0.73,12.87,debit
9523,205,13332,14,2024-09-05 12:34:00,8.04,0.48,8.52,credit
9524,240,13333,12,2024-09-06 13:12:00,6.07,0.36,6.43,credit
9525,27,13335,6,2024-09-06 10:24:00,7.28,0.44,7.72,credit
9526,128,13337,11,2024-09-06 09:57:00,40.22,2.41,42.63,credit
9527,48,13338,14,2024-09-06 12:19:00,7.0,0.42,7.42,mobile
9528,46,13339,2,2024-09-06 12:59:00,8.4,0.5,8.9,credit
9529,219,13340,3,2024-09-06 15:23:00,20.61,1.24,21.85,credit
9530,103,13341,13,2024-09-06 10:59:00,5.94,0.36,6.3,credit
9531,216,13344,10,2024-09-06 12:22:00,6.62,0.4,7.02,mobile
9532,91,13345,13,2024-09-06 15:25:00,4.5,0.27,4.77,credit
9533,216,13346,7,2024-09-06 12:59:00,3.68,0.22,3.9,mobile
9534,96,13347,5,2024-09-06 11:12:00,9.55,0.57,10.12,credit
9535,240,13348,4,2024-09-06 09:31:00,8.0,0.48,8.48,mobile
9536,181,13350,6,2024-09-06 13:27:00,4.5,0.27,4.77,credit
9537,126,13351,5,2024-09-06 09:18:00,8.0,0.48,8.48,mobile
9538,240,13352,11,2024-09-06 16:41:00,10.62,0.64,11.26,credit
9539,1,13353,5,2024-09-06 14:15:00,3.5,0.21,3.71,credit
9540,192,13354,5,2024-09-06 11:14:00,3.0,0.18,3.18,debit
9541,48,13355,7,2024-09-06 11:57:00,7.36,0.44,7.8,credit
9542,207,13356,10,2024-09-06 09:59:00,3.68,0.22,3.9,mobile
9543,215,13357,13,2024-09-06 14:56:00,12.14,0.73,12.87,credit
9544,222,13358,2,2024-09-06 10:59:00,7.0,0.42,7.42,debit
9545,1,13361,12,2024-09-06 16:31:00,17.97,1.08,19.05,credit
9546,237,13362,4,2024-09-07 14:28:00,40.0,2.4,42.4,mobile
9547,53,13363,13,2024-09-07 15:11:00,13.6,0.82,14.42,debit
9548,5,13364,14,2024-09-07 12:44:00,27.24,1.63,28.87,mobile
9549,3,13365,12,2024-09-07 10:14:00,13.24,0.79,14.03,mobile
9550,29,13367,10,2024-09-07 16:28:00,8.0,0.48,8.48,credit
9551,2,13368,1,2024-09-07 16:46:00,6.76,0.41,7.17,credit
9552,90,13369,14,2024-09-07 09:59:00,8.35,0.5,8.85,credit
9553,161,13373,2,2024-09-07 16:28:00,10.12,0.61,10.73,mobile
9554,210,13374,12,2024-09-07 10:43:00,3.5,0.21,3.71,credit
9555,44,13375,4,2024-09-07 14:28:00,4.0,0.24,4.24,credit
9556,231,13376,2,2024-09-07 13:23:00,8.0,0.48,8.48,mobile
9557,159,13377,1,2024-09-07 14:39:00,6.01,0.36,6.37,mobile
9558,141,13378,13,2024-09-07 14:36:00,4.5,0.27,4.77,credit
9559,64,13379,11,2024-09-07 12:58:00,41.72,2.5,44.22,mobile
9560,38,13380,7,2024-09-07 13:52:00,11.84,0.71,12.55,credit
9561,153,13383,3,2024-09-07 16:45:00,4.5,0.27,4.77,mobile
9562,103,13385,13,2024-09-07 16:17:00,7.51,0.45,7.96,credit
9563,186,13386,5,2024-09-07 12:37:00,4.97,0.3,5.27,mobile
9564,89,13389,1,2024-09-07 09:45:00,3.68,0.22,3.9,debit
9565,145,13390,2,2024-09-07 11:59:00,17.41,1.04,18.45,debit
9566,112,13392,11,2024-09-07 15:21:00,7.66,0.46,8.12,mobile
9567,233,13393,6,2024-09-07 10:59:00,4.97,0.3,5.27,mobile
9568,36,13395,1,2024-09-07 09:31:00,16.79,1.01,17.8,mobile
9569,179,13397,7,2024-09-07 12:59:00,15.11,0.91,16.02,credit
9570,207,13400,2,2024-09-08 13:59:00,6.5,0.39,6.89,mobile
9571,47,13405,3,2024-09-08 10:59:00,14.62,0.88,15.5,mobile
9572,210,13406,13,2024-09-08 11:26:00,8.4,0.5,8.9,credit
9573,89,13408,4,2024-09-08 11:59:00,4.97,0.3,5.27,mobile
9574,119,13409,4,2024-09-08 12:39:00,5.51,0.33,5.84,credit
9575,108,13410,12,2024-09-08 14:59:00,4.5,0.27,4.77,credit
9576,165,13412,4,2024-09-08 14:59:00,4.5,0.27,4.77,credit
9577,48,13413,11,2024-09-08 14:58:00,33.48,2.01,35.49,credit
9578,99,13414,3,2024-09-08 16:59:00,33.54,2.01,35.55,credit
9579,182,13418,10,2024-09-08 16:59:00,10.66,0.64,11.3,mobile
9580,153,13419,5,2024-09-08 13:34:00,4.2,0.25,4.45,credit
9581,71,13420,4,2024-09-08 16:59:00,6.62,0.4,7.02,mobile
9582,217,13421,5,2024-09-08 13:42:00,5.03,0.3,5.33,credit
9583,240,13422,4,2024-09-08 09:44:00,9.97,0.6,10.57,mobile
9584,82,13423,1,2024-09-08 11:57:00,18.21,1.09,19.3,mobile
9585,223,13424,5,2024-09-08 12:59:00,6.5,0.39,6.89,debit
9586,179,13425,7,2024-09-08 15:38:00,5.11,0.31,5.42,credit
9587,46,13426,4,2024-09-08 10:10:00,8.0,0.48,8.48,mobile
9588,172,13427,12,2024-09-08 12:16:00,12.14,0.73,12.87,mobile
9589,155,13428,2,2024-09-09 15:18:00,5.45,0.33,5.78,mobile
9590,96,13429,6,2024-09-09 14:59:00,9.15,0.55,9.7,credit
9591,134,13430,11,2024-09-09 12:12:00,4.2,0.25,4.45,mobile
9592,3,13431,11,2024-09-09 12:57:00,9.94,0.6,10.54,credit
9593,233,13432,3,2024-09-09 14:12:00,4.0,0.24,4.24,mobile
9594,217,13434,6,2024-09-09 13:45:00,9.03,0.54,9.57,debit
9595,186,13435,6,2024-09-09 13:47:00,6.62,0.4,7.02,credit
9596,119,13436,2,2024-09-09 13:58:00,24.97,1.5,26.47,credit
9597,69,13438,10,2024-09-09 16:35:00,13.07,0.78,13.85,mobile
9598,44,13439,12,2024-09-09 15:28:00,18.12,1.09,19.21,credit
9599,155,13440,12,2024-09-09 12:56:00,20.95,1.26,22.21,mobile
9600,207,13444,5,2024-09-09 10:19:00,6.5,0.39,6.89,credit
9601,162,13445,11,2024-09-09 14:50:00,38.69,2.32,41.01,credit
9602,205,13447,3,2024-09-09 11:15:00,20.57,1.23,21.8,mobile
9603,97,13448,11,2024-09-09 13:54:00,5.51,0.33,5.84,credit
9604,181,13449,7,2024-09-09 11:38:00,6.5,0.39,6.89,credit
9605,9,13450,12,2024-09-09 12:39:00,6.62,0.4,7.02,credit
9606,121,13451,3,2024-09-09 12:43:00,6.07,0.36,6.43,credit
9607,93,13452,1,2024-09-09 09:43:00,7.0,0.42,7.42,mobile
9608,67,13453,12,2024-09-09 15:34:00,14.0,0.84,14.84,mobile
9609,115,13456,14,2024-09-10 15:59:00,13.0,0.78,13.78,credit
9610,137,13457,14,2024-09-10 10:59:00,6.5,0.39,6.89,credit
9611,61,13458,6,2024-09-10 13:58:00,4.5,0.27,4.77,credit
9612,106,13459,7,2024-09-10 09:32:00,3.5,0.21,3.71,credit
9613,158,13460,3,2024-09-10 14:32:00,20.97,1.26,22.23,credit
9614,153,13461,7,2024-09-10 16:59:00,6.07,0.36,6.43,credit
9615,193,13462,11,2024-09-10 10:30:00,3.0,0.18,3.18,debit
9616,31,13463,11,2024-09-10 13:23:00,17.57,1.05,18.62,credit
9617,144,13464,6,2024-09-10 12:29:00,5.59,0.34,5.93,credit
9618,93,13465,2,2024-09-10 16:53:00,8.0,0.48,8.48,credit
9619,119,13466,12,2024-09-10 10:38:00,7.88,0.47,8.35,credit
9620,140,13467,7,2024-09-10 15:52:00,8.0,0.48,8.48,credit
9621,144,13468,12,2024-09-10 10:46:00,8.59,0.52,9.11,mobile
9622,106,13470,2,2024-09-11 11:30:00,18.72,1.12,19.84,credit
9623,55,13471,7,2024-09-11 16:59:00,7.76,0.47,8.23,credit
9624,107,13472,7,2024-09-11 12:26:00,10.86,0.65,11.51,credit
9625,134,13473,13,2024-09-11 16:59:00,4.0,0.24,4.24,mobile
9626,155,13474,7,2024-09-11 15:38:00,11.07,0.66,11.73,mobile
9627,135,13475,3,2024-09-11 10:11:00,10.0,0.6,10.6,credit
9628,61,13476,5,2024-09-11 12:42:00,19.57,1.17,20.74,credit
9629,3,13479,11,2024-09-11 11:42:00,21.0,1.26,22.26,mobile
9630,74,13480,4,2024-09-11 12:29:00,4.97,0.3,5.27,credit
9631,155,13485,14,2024-09-11 14:57:00,32.42,1.95,34.37,credit
9632,170,13487,14,2024-09-11 13:10:00,14.7,0.88,15.58,credit
9633,128,13488,5,2024-09-11 15:45:00,7.55,0.45,8.0,mobile
9634,130,13489,11,2024-09-11 16:38:00,6.07,0.36,6.43,debit
9635,98,13491,5,2024-09-11 16:56:00,13.0,0.78,13.78,debit
9636,108,13492,7,2024-09-11 11:49:00,3.0,0.18,3.18,mobile
9637,69,13494,1,2024-09-11 13:12:00,13.24,0.79,14.03,credit
9638,214,13495,1,2024-09-11 12:21:00,3.5,0.21,3.71,debit
9639,248,13497,5,2024-09-11 11:28:00,9.97,0.6,10.57,mobile
9640,55,13498,14,2024-09-11 12:22:00,6.83,0.41,7.24,mobile
9641,3,13501,5,2024-09-12 15:59:00,6.62,0.4,7.02,debit
9642,48,13502,5,2024-09-12 09:30:00,6.5,0.39,6.89,debit
9643,217,13503,1,2024-09-12 11:56:00,7.1,0.43,7.53,credit
9644,194,13505,4,2024-09-12 16:26:00,8.4,0.5,8.9,debit
9645,89,13508,12,2024-09-12 09:30:00,17.07,1.02,18.09,credit
9646,7,13509,14,2024-09-12 09:16:00,16.0,0.96,16.96,mobile
9647,28,13510,1,2024-09-12 14:59:00,6.62,0.4,7.02,credit
9648,28,13511,12,2024-09-12 14:22:00,42.46,2.55,45.01,credit
9649,3,13512,14,2024-09-13 16:29:00,9.0,0.54,9.54,credit
9650,168,13513,5,2024-09-13 16:59:00,8.16,0.49,8.65,mobile
9651,57,13515,10,2024-09-13 15:59:00,13.5,0.81,14.31,mobile
9652,4,13519,7,2024-09-13 11:17:00,18.23,1.09,19.32,credit
9653,2,13522,13,2024-09-13 15:38:00,8.25,0.49,8.74,mobile
9654,64,13523,14,2024-09-13 11:20:00,6.66,0.4,7.06,debit
9655,235,13525,1,2024-09-13 11:14:00,23.0,1.38,24.38,credit
9656,240,13527,13,2024-09-13 13:59:00,6.07,0.36,6.43,credit
9657,143,13528,7,2024-09-13 14:59:00,10.5,0.63,11.13,credit
9658,10,13529,2,2024-09-13 09:59:00,33.9,2.03,35.93,debit
9659,44,13530,3,2024-09-13 10:23:00,21.24,1.27,22.51,mobile
9660,4,13531,12,2024-09-14 11:38:00,17.06,1.02,18.08,mobile
9661,73,13532,13,2024-09-14 09:49:00,4.5,0.27,4.77,credit
9662,22,13534,5,2024-09-14 11:41:00,4.0,0.24,4.24,mobile
9663,16,13535,12,2024-09-14 12:59:00,6.07,0.36,6.43,credit
9664,81,13536,6,2024-09-14 10:40:00,24.47,1.47,25.94,mobile
9665,3,13537,10,2024-09-14 15:40:00,7.0,0.42,7.42,credit
9666,200,13539,5,2024-09-14 15:59:00,3.0,0.18,3.18,mobile
9667,245,13540,7,2024-09-14 14:59:00,31.56,1.89,33.45,credit
9668,158,13541,4,2024-09-14 15:59:00,5.03,0.3,5.33,credit
9669,189,13542,1,2024-09-14 15:29:00,8.0,0.48,8.48,mobile
9670,27,13543,1,2024-09-14 15:38:00,9.41,0.56,9.97,credit
9671,95,13545,2,2024-09-14 13:28:00,44.9,2.69,47.59,mobile
9672,93,13546,5,2024-09-14 14:56:00,31.63,1.9,33.53,credit
9673,91,13547,14,2024-09-14 10:59:00,8.0,0.48,8.48,credit
9674,185,13548,2,2024-09-14 10:41:00,6.62,0.4,7.02,credit
9675,203,13549,2,2024-09-14 13:25:00,6.07,0.36,6.43,credit
9676,78,13550,3,2024-09-14 15:12:00,16.49,0.99,17.48,credit
9677,75,13551,12,2024-09-14 11:26:00,5.57,0.33,5.9,credit
9678,189,13552,4,2024-09-14 09:43:00,8.0,0.48,8.48,credit
9679,98,13554,7,2024-09-14 16:11:00,27.93,1.68,29.61,mobile
9680,195,13555,3,2024-09-14 16:59:00,9.57,0.57,10.14,credit
9681,24,13557,3,2024-09-14 16:59:00,21.0,1.26,22.26,mobile
9682,135,13559,11,2024-09-14 11:59:00,41.57,2.49,44.06,mobile
9683,96,13560,13,2024-09-14 11:23:00,7.22,0.43,7.65,credit
9684,112,13561,13,2024-09-14 16:58:00,7.23,0.43,7.66,mobile
9685,238,13562,2,2024-09-14 14:54:00,7.31,0.44,7.75,mobile
9686,114,13565,7,2024-09-14 09:27:00,17.3,1.04,18.34,credit
9687,7,13566,7,2024-09-14 16:34:00,24.04,1.44,25.48,credit
9688,246,13568,11,2024-09-15 11:59:00,37.33,2.24,39.57,mobile
9689,148,13569,6,2024-09-15 11:26:00,4.2,0.25,4.45,credit
9690,15,13570,6,2024-09-15 15:59:00,15.4,0.92,16.32,debit
9691,48,13571,14,2024-09-15 12:58:00,8.0,0.48,8.48,mobile
9692,64,13572,14,2024-09-15 13:48:00,9.15,0.55,9.7,credit
9693,5,13573,5,2024-09-15 16:37:00,8.0,0.48,8.48,debit
9694,6,13574,3,2024-09-15 16:44:00,7.0,0.42,7.42,debit
9695,155,13575,10,2024-09-15 15:54:00,11.95,0.72,12.67,credit
9696,137,13576,13,2024-09-15 12:59:00,5.51,0.33,5.84,credit
9697,1,13577,5,2024-09-15 13:59:00,12.14,0.73,12.87,mobile
9698,184,13578,10,2024-09-15 09:32:00,6.78,0.41,7.19,credit
9699,154,13581,14,2024-09-15 13:44:00,9.94,0.6,10.54,mobile
9700,91,13582,1,2024-09-15 11:26:00,8.4,0.5,8.9,mobile
9701,169,13583,11,2024-09-15 15:27:00,20.57,1.23,21.8,credit
9702,56,13584,7,2024-09-15 13:54:00,9.21,0.55,9.76,mobile
9703,96,13585,10,2024-09-15 09:41:00,10.15,0.61,10.76,debit
9704,181,13587,6,2024-09-15 13:26:00,4.0,0.24,4.24,debit
9705,237,13588,6,2024-09-15 09:59:00,13.0,0.78,13.78,debit
9706,232,13589,6,2024-09-15 13:10:00,7.48,0.45,7.93,credit
9707,55,13592,2,2024-09-15 09:21:00,8.76,0.53,9.29,mobile
9708,39,13593,12,2024-09-16 16:32:00,19.7,1.18,20.88,credit
9709,110,13595,2,2024-09-16 14:49:00,6.07,0.36,6.43,credit
