survey_id,customer_id,visit_id,survey_date,overall_satisfaction,likelihood_recommend,cleanliness_rating,staff_rating,cat_experience,food_quality,comments
1238,188,8431,2023-09-28,7,6,8,7,7,9.0,Coffee was excellent.
1239,21,8435,2023-09-29,7,9,8,8,8,6.0,Coffee was excellent.
1240,232,8456,2023-09-30,9,8,8,7,10,5.0,Relaxing atmosphere.
1241,195,8466,2023-09-30,6,8,7,7,7,7.0,Will definitely come back.
1242,205,8478,2023-10-01,10,8,8,9,9,10.0,
1243,129,8482,2023-10-01,6,4,10,7,5,7.0,Great experience!
1244,161,8499,2023-10-02,8,8,8,8,9,6.0,The staff was so helpful.
1245,59,8505,2023-10-03,7,7,8,7,7,7.0,The staff was so helpful.
1246,161,8512,2023-10-03,6,6,10,7,7,8.0,Loved the cats!
1247,29,8515,2023-10-03,6,6,10,8,8,6.0,The staff was so helpful.
1248,43,8519,2023-10-03,9,10,8,8,10,8.0,My new favorite spot!
1250,146,8529,2023-10-04,9,9,8,7,9,5.0,
1251,65,8541,2023-10-05,8,8,8,8,8,5.0,
1252,176,8547,2023-10-05,4,4,8,8,5,9.0,Coffee was excellent.
1254,26,8551,2023-10-05,7,6,7,8,5,5.0,My new favorite spot!
1255,133,8553,2023-10-05,7,8,8,8,8,5.0,Best cat cafe in DC!
1256,119,8556,2023-10-06,8,7,8,7,10,6.0,My new favorite spot!
1257,42,8562,2023-10-06,5,6,7,8,6,6.0,
1258,199,8576,2023-10-07,7,9,8,9,8,7.0,Cat yoga was amazing!
1259,246,8578,2023-10-07,6,6,8,9,7,7.0,Would recommend to friends.
1260,209,8590,2023-10-08,5,5,8,8,5,8.0,The staff was so helpful.
1261,141,8591,2023-10-08,5,6,7,9,5,6.0,
1262,78,8592,2023-10-08,7,7,8,7,5,6.0,Great experience!
1263,107,8599,2023-10-08,9,9,10,7,9,7.0,The staff was so helpful.
1264,29,8603,2023-10-08,6,6,7,7,4,6.0,Cat yoga was amazing!
1265,123,8623,2023-10-10,7,9,7,8,7,6.0,
1266,245,8632,2023-10-10,6,7,7,8,6,7.0,Would recommend to friends.
1267,207,8636,2023-10-10,9,10,8,7,8,7.0,
1268,179,8664,2023-10-12,5,5,7,7,7,9.0,The staff was so helpful.
1269,32,8670,2023-10-12,7,7,8,8,10,7.0,
1270,108,8680,2023-10-13,7,6,9,7,8,6.0,My new favorite spot!
1271,63,8683,2023-10-13,8,7,8,7,8,9.0,
1273,55,8703,2023-10-14,6,5,7,7,7,,
1274,162,8704,2023-10-14,9,10,10,9,10,7.0,A bit crowded today.
1275,140,8708,2023-10-14,7,6,8,9,8,8.0,Would recommend to friends.
1276,211,8713,2023-10-15,8,7,8,7,9,7.0,
1277,230,8714,2023-10-15,6,8,7,8,8,7.0,Will definitely come back.
1278,134,8717,2023-10-15,6,7,8,8,7,7.0,
1279,2,8735,2023-10-16,7,6,7,8,6,7.0,
1280,101,8742,2023-10-16,4,5,8,8,4,7.0,Great experience!
1281,214,8759,2023-10-17,8,9,9,9,9,6.0,
1282,82,8763,2023-10-18,7,7,7,7,7,4.0,
1283,8,8764,2023-10-18,8,8,8,8,10,8.0,The staff was so helpful.
1284,136,8770,2023-10-18,7,7,7,9,9,7.0,Loved the cats!
1285,191,8771,2023-10-18,5,3,9,7,4,,Coffee was excellent.
1286,65,8774,2023-10-18,10,10,10,7,9,6.0,A bit crowded today.
1287,34,8775,2023-10-18,6,6,7,7,9,8.0,
1288,202,8806,2023-10-20,2,1,8,6,1,7.0,Would recommend to friends.
1289,209,8812,2023-10-21,6,7,9,7,5,5.0,Loved the cats!
1290,69,8816,2023-10-21,9,9,9,7,10,9.0,Great experience!
1291,87,8818,2023-10-21,9,10,5,8,9,,Will definitely come back.
1292,208,8831,2023-10-22,6,7,8,7,6,6.0,A bit crowded today.
1293,184,8839,2023-10-22,7,8,8,6,8,8.0,The waffles were delicious.
1294,35,8840,2023-10-22,8,8,8,10,7,9.0,The waffles were delicious.
1295,35,8843,2023-10-22,7,6,7,7,8,7.0,
1296,42,8848,2023-10-23,6,4,8,8,6,,
1297,182,8852,2023-10-23,9,9,8,8,7,8.0,
1298,76,8860,2023-10-23,8,9,8,8,9,7.0,Best cat cafe in DC!
1299,81,8862,2023-10-23,5,6,8,6,5,7.0,
1300,79,8868,2023-10-24,8,9,6,7,10,6.0,Coffee was excellent.
1301,152,8875,2023-10-24,5,4,8,8,5,9.0,
1302,63,8885,2023-10-25,6,5,8,7,6,4.0,Loved the cats!
1303,242,8890,2023-10-25,6,6,8,7,8,7.0,Perfect rainy day activity.
1304,8,8896,2023-10-25,6,6,8,8,6,7.0,
1305,248,8901,2023-10-26,10,9,7,9,8,8.0,
1306,120,8907,2023-10-26,6,6,7,8,8,8.0,
1307,158,8909,2023-10-26,6,6,8,8,7,8.0,My new favorite spot!
1309,173,8914,2023-10-26,8,7,8,7,7,4.0,A bit crowded today.
1310,8,8916,2023-10-27,7,6,7,9,7,7.0,Relaxing atmosphere.
1311,1,8928,2023-10-27,7,6,6,8,6,8.0,Will definitely come back.
1312,162,8953,2023-10-29,7,8,6,8,8,8.0,Loved the cats!
1313,197,8954,2023-10-29,6,6,8,8,6,7.0,Would recommend to friends.
1314,136,8962,2023-10-29,3,4,6,8,5,9.0,Best cat cafe in DC!
1315,227,8967,2023-10-30,5,6,8,8,9,6.0,Wish there were more cats available.
1317,204,8973,2023-10-30,10,9,7,9,10,8.0,
1318,88,8975,2023-10-30,7,9,7,8,9,9.0,My new favorite spot!
1319,89,8987,2023-10-31,8,8,8,7,8,6.0,
1320,27,8989,2023-10-31,7,8,9,7,8,7.0,Best cat cafe in DC!
1321,228,9017,2023-11-01,8,7,9,8,8,,Wish there were more cats available.
1322,156,9024,2023-11-02,8,8,7,7,10,7.0,
1323,212,9025,2023-11-02,7,5,9,10,7,8.0,Great experience!
1324,25,9035,2023-11-03,9,10,6,7,9,7.0,
1325,77,9052,2023-11-04,9,10,7,7,10,6.0,Coffee was excellent.
1326,138,9055,2023-11-04,8,10,8,7,9,7.0,
1327,175,9063,2023-11-04,7,8,10,7,7,8.0,Would recommend to friends.
1328,161,9065,2023-11-04,4,4,7,8,4,7.0,The staff was so helpful.
1329,114,9072,2023-11-05,10,8,9,8,8,8.0,
1330,139,9074,2023-11-05,7,7,8,10,9,8.0,The waffles were delicious.
1331,126,9077,2023-11-05,7,6,7,8,7,5.0,Cat yoga was amazing!
1332,122,9078,2023-11-05,6,6,8,9,5,6.0,Coffee was excellent.
1333,227,9084,2023-11-05,7,7,7,9,8,9.0,Relaxing atmosphere.
1334,132,9091,2023-11-06,7,7,5,8,7,8.0,Will definitely come back.
1335,65,9092,2023-11-06,7,7,7,7,7,6.0,Wish there were more cats available.
1336,172,9112,2023-11-07,7,6,7,8,8,6.0,Will definitely come back.
1337,39,9117,2023-11-07,6,6,6,8,9,8.0,Great experience!
1338,115,9129,2023-11-08,5,6,8,7,6,6.0,
1339,226,9130,2023-11-08,9,9,8,8,9,9.0,My new favorite spot!
1340,163,9138,2023-11-09,8,7,8,7,8,6.0,A bit crowded today.
1341,15,9141,2023-11-09,8,7,7,6,7,9.0,Wish there were more cats available.
1342,87,9149,2023-11-09,7,6,7,8,8,,
1343,208,9155,2023-11-10,7,7,8,8,8,,My new favorite spot!
1344,224,9169,2023-11-10,7,8,7,8,8,6.0,Best cat cafe in DC!
1345,107,9173,2023-11-11,9,10,7,8,9,7.0,
1346,152,9191,2023-11-12,5,5,7,8,5,7.0,
1347,140,9201,2023-11-12,7,7,6,8,8,6.0,The staff was so helpful.
1348,125,9220,2023-11-13,4,2,8,8,5,,Relaxing atmosphere.
1349,202,9231,2023-11-14,6,6,8,8,7,7.0,Relaxing atmosphere.
1350,12,9232,2023-11-14,5,6,6,9,6,6.0,The staff was so helpful.
1351,174,9233,2023-11-14,9,8,7,8,10,8.0,
1352,191,9237,2023-11-14,7,6,7,8,10,4.0,
1353,55,9250,2023-11-15,7,6,8,8,6,8.0,My new favorite spot!
1354,100,9257,2023-11-15,6,7,9,8,7,,Would recommend to friends.
1355,83,9269,2023-11-16,6,7,7,8,7,7.0,Wish there were more cats available.
1356,167,9272,2023-11-16,6,6,7,8,5,6.0,Perfect rainy day activity.
1357,104,9274,2023-11-16,8,7,8,8,8,7.0,The waffles were delicious.
1358,248,9280,2023-11-17,6,7,7,9,6,9.0,Would recommend to friends.
1359,199,9290,2023-11-17,4,6,9,7,4,8.0,Relaxing atmosphere.
1360,172,9301,2023-11-18,9,7,7,8,9,7.0,Cat yoga was amazing!
1361,105,9303,2023-11-18,3,3,7,7,5,7.0,Perfect rainy day activity.
1362,79,9321,2023-11-19,7,7,8,7,8,8.0,Will definitely come back.
1363,219,9323,2023-11-19,4,6,6,7,6,8.0,My new favorite spot!
1364,220,9325,2023-11-19,8,7,7,8,7,6.0,Coffee was excellent.
1365,34,9338,2023-11-20,7,8,9,8,9,8.0,Would recommend to friends.
1366,27,9342,2023-11-20,8,6,8,8,5,7.0,
1367,41,9343,2023-11-20,7,6,8,6,7,,
1368,242,9350,2023-11-21,5,6,6,8,7,,
1369,239,9352,2023-11-21,7,8,8,8,7,8.0,
1370,110,9354,2023-11-21,7,6,9,8,7,5.0,Wish there were more cats available.
1371,5,9367,2023-11-22,8,8,8,8,7,8.0,The staff was so helpful.
1372,104,9370,2023-11-22,8,5,8,8,7,8.0,A bit crowded today.
1373,13,9371,2023-11-22,9,8,6,8,8,8.0,My new favorite spot!
1374,131,9384,2023-11-23,5,4,8,8,5,7.0,Relaxing atmosphere.
1375,69,9387,2023-11-23,8,6,8,7,10,8.0,The waffles were delicious.
1376,170,9389,2023-11-23,7,8,8,9,8,6.0,My new favorite spot!
1377,119,9393,2023-11-23,5,4,7,8,6,8.0,The staff was so helpful.
1378,155,9398,2023-11-24,8,9,6,8,9,8.0,My new favorite spot!
1379,33,9415,2023-11-25,6,4,8,9,6,,My new favorite spot!
1380,74,9419,2023-11-25,9,9,9,7,9,8.0,
1381,191,9420,2023-11-25,7,6,7,10,8,7.0,
1382,217,9426,2023-11-25,7,6,8,7,9,6.0,Would recommend to friends.
1383,236,9430,2023-11-26,6,5,8,6,7,7.0,Wish there were more cats available.
1384,92,9452,2023-11-27,7,7,7,9,9,5.0,Best cat cafe in DC!
1385,142,9456,2023-11-27,9,9,9,8,8,,
1386,222,9457,2023-11-27,7,8,8,6,7,6.0,Perfect rainy day activity.
1387,72,9460,2023-11-27,5,3,8,8,5,8.0,Perfect rainy day activity.
1388,195,9462,2023-11-27,9,10,8,7,10,7.0,Great experience!
1389,127,9464,2023-11-28,7,6,7,7,10,6.0,
1390,155,9465,2023-11-28,9,9,8,8,9,5.0,
1391,88,9485,2023-11-29,5,8,8,8,7,5.0,Loved the cats!
1392,26,9486,2023-11-29,6,7,7,9,8,8.0,The staff was so helpful.
1393,158,9488,2023-11-29,9,9,7,7,9,8.0,The waffles were delicious.
1394,125,9497,2023-11-29,8,7,8,8,9,7.0,The waffles were delicious.
1395,216,9499,2023-11-30,6,4,7,8,7,8.0,Will definitely come back.
1396,25,9505,2023-11-30,7,6,9,8,6,6.0,
1397,209,9509,2023-11-30,7,8,7,7,9,7.0,
1398,202,9510,2023-11-30,10,10,8,8,10,7.0,
1399,184,9518,2023-12-01,10,8,6,8,10,8.0,Loved the cats!
1400,241,9525,2023-12-01,7,7,6,8,8,7.0,Cat yoga was amazing!
1401,36,9528,2023-12-01,7,7,8,9,7,8.0,
1402,31,9534,2023-12-02,7,6,8,9,7,7.0,
1404,65,9556,2023-12-03,5,5,6,7,5,7.0,
1405,49,9559,2023-12-03,8,7,9,8,6,8.0,The staff was so helpful.
1406,135,9567,2023-12-04,7,8,6,7,8,5.0,Loved the cats!
1407,165,9571,2023-12-04,8,8,7,9,9,,Relaxing atmosphere.
1408,23,9586,2023-12-05,10,10,8,9,10,9.0,
1409,115,9590,2023-12-05,7,7,7,7,6,7.0,
1410,6,9602,2023-12-06,7,6,10,6,7,8.0,
1411,78,9603,2023-12-06,7,7,9,7,5,7.0,
1412,23,9606,2023-12-06,8,9,7,8,8,6.0,
1413,211,9609,2023-12-06,6,5,8,8,6,7.0,
1414,86,9613,2023-12-06,7,7,9,9,7,6.0,Wish there were more cats available.
1415,62,9623,2023-12-07,6,7,8,7,7,8.0,
1416,127,9629,2023-12-07,8,8,8,8,9,7.0,Great experience!
1417,230,9630,2023-12-07,7,6,9,8,8,6.0,The staff was so helpful.
1418,140,9640,2023-12-08,8,8,6,8,9,8.0,
1419,106,9649,2023-12-08,5,4,8,8,6,8.0,
1420,87,9654,2023-12-09,9,8,8,7,9,9.0,Wish there were more cats available.
1421,118,9657,2023-12-09,7,7,8,8,10,6.0,A bit crowded today.
1422,211,9658,2023-12-09,8,8,6,7,8,7.0,Best cat cafe in DC!
1423,207,9671,2023-12-10,8,6,8,8,9,6.0,Would recommend to friends.
1424,151,9682,2023-12-10,8,7,9,7,5,4.0,
1425,99,9683,2023-12-10,7,7,6,8,7,7.0,Loved the cats!
1426,64,9687,2023-12-10,7,9,8,8,8,5.0,
1427,240,9694,2023-12-11,6,7,8,6,8,6.0,Perfect rainy day activity.
1428,189,9695,2023-12-11,5,3,9,8,5,6.0,Best cat cafe in DC!
1429,201,9705,2023-12-12,5,5,7,6,4,7.0,
1430,174,9712,2023-12-12,8,9,7,8,8,6.0,A bit crowded today.
1432,151,9725,2023-12-13,8,8,6,7,8,8.0,Coffee was excellent.
1433,28,9741,2023-12-14,5,6,9,7,6,9.0,Perfect rainy day activity.
1434,144,9743,2023-12-14,7,7,9,8,9,8.0,Relaxing atmosphere.
1435,67,9744,2023-12-14,9,7,6,6,9,7.0,My new favorite spot!
1436,150,9748,2023-12-14,7,7,8,8,8,7.0,
1437,160,9758,2023-12-15,7,6,8,8,8,7.0,The waffles were delicious.
1438,240,9764,2023-12-15,7,7,6,7,6,6.0,
1439,11,9766,2023-12-15,8,8,9,8,8,7.0,The staff was so helpful.
1440,50,9775,2023-12-16,7,9,7,8,7,8.0,Relaxing atmosphere.
1441,185,9781,2023-12-16,9,9,6,6,10,7.0,The waffles were delicious.
1442,225,9782,2023-12-16,6,5,7,8,3,7.0,The waffles were delicious.
1443,81,9799,2023-12-17,9,10,7,7,8,6.0,Cat yoga was amazing!
1444,55,9802,2023-12-17,9,9,8,7,9,10.0,
1403,217,9552,2023-12-03,7,7,7,9,8,7.0,
1445,230,9812,2023-12-18,7,7,10,8,9,9.0,Would recommend to friends.
1446,147,9816,2023-12-18,5,6,7,8,6,8.0,My new favorite spot!
1447,43,9835,2023-12-19,4,4,7,9,4,5.0,Cat yoga was amazing!
1448,186,9840,2023-12-19,5,4,6,8,6,7.0,
1449,88,9844,2023-12-20,8,8,7,8,8,8.0,
1450,44,9847,2023-12-20,8,8,8,8,9,7.0,Great experience!
1451,11,9849,2023-12-20,4,4,6,7,4,8.0,Perfect rainy day activity.
1452,190,9850,2023-12-20,6,6,6,7,5,5.0,Perfect rainy day activity.
1453,231,9859,2023-12-21,6,5,7,8,6,8.0,Relaxing atmosphere.
1454,50,9864,2023-12-21,7,8,8,7,10,9.0,Perfect rainy day activity.
1455,8,9869,2023-12-21,7,7,7,8,7,5.0,
1456,122,9874,2023-12-21,7,9,7,8,7,6.0,Loved the cats!
1457,1,9877,2023-12-22,5,6,9,9,7,8.0,My new favorite spot!
1458,109,9894,2023-12-23,6,4,8,8,6,10.0,
1459,171,9898,2023-12-23,7,7,9,8,6,9.0,
1460,34,9904,2023-12-23,6,4,7,9,6,7.0,
1461,91,9905,2023-12-23,5,5,7,9,5,6.0,Loved the cats!
1462,187,9910,2023-12-23,6,8,9,9,6,8.0,The waffles were delicious.
1464,223,9918,2023-12-24,9,7,8,8,6,8.0,Relaxing atmosphere.
1465,148,9923,2023-12-24,4,5,6,8,5,7.0,My new favorite spot!
1466,78,9931,2023-12-25,7,6,10,8,6,7.0,A bit crowded today.
1467,79,9940,2023-12-25,7,8,9,8,6,5.0,
1468,104,9960,2023-12-26,7,7,8,7,7,9.0,Best cat cafe in DC!
1469,232,9968,2023-12-27,7,7,8,8,5,5.0,A bit crowded today.
1471,101,9976,2023-12-27,7,7,8,8,8,7.0,
1472,128,9982,2023-12-28,7,8,8,7,8,5.0,The staff was so helpful.
1473,197,9987,2023-12-28,7,8,8,8,9,6.0,Loved the cats!
1474,154,9989,2023-12-28,9,7,7,7,8,8.0,Will definitely come back.
1475,119,9991,2023-12-28,6,6,7,8,7,7.0,Cat yoga was amazing!
1476,153,9996,2023-12-28,7,6,8,6,9,7.0,
1477,225,10002,2023-12-29,8,7,6,8,9,8.0,Will definitely come back.
1478,36,10004,2023-12-29,8,8,7,7,10,9.0,
1479,125,10008,2023-12-29,7,7,8,7,6,5.0,
1480,14,10010,2023-12-29,3,3,7,8,2,6.0,Great experience!
1481,229,10019,2023-12-30,7,8,8,8,8,8.0,
1482,172,10020,2023-12-30,6,5,7,7,6,6.0,A bit crowded today.
1483,71,10027,2023-12-30,6,5,8,8,8,7.0,
1484,33,10031,2023-12-31,7,7,6,8,8,7.0,Loved the cats!
1485,4,10062,2024-01-01,5,5,7,7,7,9.0,My new favorite spot!
1486,63,10064,2024-01-01,9,8,8,8,9,6.0,A bit crowded today.
1487,21,10065,2024-01-02,5,6,8,7,6,6.0,Perfect rainy day activity.
1488,94,10072,2024-01-02,7,8,5,8,6,8.0,Best cat cafe in DC!
1489,69,10081,2024-01-02,7,8,7,7,10,5.0,The waffles were delicious.
1490,188,10085,2024-01-03,8,7,6,7,8,7.0,
1491,209,10104,2024-01-04,7,8,8,8,8,10.0,
1492,170,10114,2024-01-04,8,5,8,8,6,6.0,Relaxing atmosphere.
1493,234,10122,2024-01-05,8,9,7,7,8,7.0,Cat yoga was amazing!
1494,99,10128,2024-01-05,6,5,7,9,8,8.0,Cat yoga was amazing!
1495,35,10138,2024-01-06,5,3,8,8,4,7.0,A bit crowded today.
1496,5,10142,2024-01-06,8,7,8,8,7,8.0,My new favorite spot!
1497,239,10147,2024-01-06,8,8,6,8,9,7.0,
1498,18,10159,2024-01-07,5,5,8,6,7,8.0,
1499,59,10160,2024-01-07,5,4,9,8,5,6.0,Cat yoga was amazing!
1500,32,10163,2024-01-07,7,7,7,7,7,,
1501,158,10171,2024-01-08,7,8,9,7,7,5.0,Coffee was excellent.
1502,125,10181,2024-01-08,6,8,8,8,6,9.0,
1503,175,10185,2024-01-09,6,4,9,8,6,9.0,Cat yoga was amazing!
1504,129,10204,2024-01-10,8,9,7,8,9,8.0,Wish there were more cats available.
1505,108,10219,2024-01-10,7,6,6,7,8,7.0,The waffles were delicious.
1506,75,10221,2024-01-11,8,8,6,7,9,8.0,
1507,43,10222,2024-01-11,8,7,8,9,8,6.0,
1508,12,10231,2024-01-11,6,6,7,8,8,7.0,Coffee was excellent.
1510,202,10250,2024-01-12,6,6,7,8,6,6.0,
1511,163,10261,2024-01-13,8,7,7,8,9,8.0,
1512,197,10271,2024-01-14,7,7,7,8,6,7.0,Loved the cats!
1513,220,10274,2024-01-14,6,7,7,7,7,7.0,Perfect rainy day activity.
1514,41,10280,2024-01-14,10,9,7,7,10,7.0,
1515,41,10286,2024-01-14,8,8,7,7,9,7.0,
1516,146,10301,2024-01-15,3,4,8,7,4,7.0,Will definitely come back.
1517,103,10313,2024-01-16,9,9,6,7,9,6.0,The staff was so helpful.
1518,144,10317,2024-01-16,5,3,9,7,4,5.0,
1519,147,10318,2024-01-16,8,7,9,8,9,8.0,My new favorite spot!
1520,88,10325,2024-01-17,5,6,8,8,5,9.0,Will definitely come back.
1521,225,10326,2024-01-17,7,8,6,7,9,7.0,Perfect rainy day activity.
1522,58,10333,2024-01-17,6,6,8,8,7,7.0,
1523,228,10350,2024-01-18,6,7,8,8,7,6.0,
1524,88,10355,2024-01-18,7,7,7,8,7,8.0,My new favorite spot!
1525,174,10356,2024-01-18,6,5,10,8,3,7.0,
1526,6,10362,2024-01-19,9,9,6,8,8,7.0,Perfect rainy day activity.
1527,138,10369,2024-01-19,9,9,7,8,9,9.0,Best cat cafe in DC!
1528,47,10372,2024-01-19,6,7,8,8,7,10.0,
1529,71,10376,2024-01-20,6,8,10,7,10,9.0,
1530,163,10385,2024-01-20,8,7,8,9,9,8.0,
1531,153,10386,2024-01-20,9,9,8,7,9,5.0,
1532,52,10388,2024-01-20,5,5,8,7,5,6.0,Wish there were more cats available.
1533,170,10395,2024-01-21,8,7,8,7,10,7.0,
1535,223,10398,2024-01-21,8,8,9,7,7,9.0,Loved the cats!
1536,48,10407,2024-01-21,9,9,6,9,10,8.0,My new favorite spot!
1537,203,10414,2024-01-22,8,8,6,9,9,6.0,A bit crowded today.
1538,18,10416,2024-01-22,8,9,6,7,10,6.0,Loved the cats!
1539,167,10423,2024-01-22,6,5,8,7,6,7.0,Will definitely come back.
1540,64,10428,2024-01-23,9,10,8,8,8,8.0,A bit crowded today.
1541,95,10439,2024-01-23,5,5,8,7,5,4.0,Would recommend to friends.
1542,220,10445,2024-01-24,3,3,7,8,3,9.0,Will definitely come back.
1543,241,10446,2024-01-24,4,5,8,7,5,8.0,Perfect rainy day activity.
1544,134,10449,2024-01-24,7,5,6,6,8,6.0,My new favorite spot!
1545,121,10450,2024-01-24,9,8,8,8,9,5.0,Cat yoga was amazing!
1546,249,10461,2024-01-25,4,5,9,9,5,8.0,Best cat cafe in DC!
1547,198,10462,2024-01-25,6,7,8,5,6,,
1548,243,10480,2024-01-26,10,9,7,6,10,8.0,Wish there were more cats available.
1551,100,10500,2024-01-27,8,9,7,8,9,6.0,Cat yoga was amazing!
1552,242,10501,2024-01-27,3,4,9,8,3,6.0,A bit crowded today.
1553,1,10505,2024-01-27,3,2,7,8,3,6.0,Coffee was excellent.
1554,64,10509,2024-01-27,10,9,7,8,9,8.0,A bit crowded today.
1555,143,10531,2024-01-29,7,7,7,8,8,7.0,The staff was so helpful.
1556,244,10540,2024-01-29,6,6,6,7,6,9.0,Perfect rainy day activity.
1557,46,10548,2024-01-30,8,8,6,7,7,9.0,Will definitely come back.
1558,81,10549,2024-01-30,7,7,7,7,7,7.0,
1559,2,10552,2024-01-30,9,10,7,7,10,8.0,
1560,144,10553,2024-01-30,7,8,7,7,8,6.0,The staff was so helpful.
1561,120,10562,2024-01-30,9,10,7,9,10,6.0,
1562,76,10566,2024-01-31,9,10,9,9,10,6.0,The waffles were delicious.
1563,15,10572,2024-01-31,6,5,8,8,6,6.0,Would recommend to friends.
1564,212,10583,2024-02-01,6,5,8,6,8,7.0,Wish there were more cats available.
1565,28,10609,2024-02-02,7,8,8,6,6,7.0,
1566,81,10614,2024-02-02,10,10,7,6,10,8.0,
1567,73,10617,2024-02-03,6,6,6,9,8,6.0,Loved the cats!
1568,221,10620,2024-02-03,7,7,6,7,9,,The staff was so helpful.
1569,231,10623,2024-02-03,10,10,7,7,10,,
1570,71,10635,2024-02-04,8,7,6,9,9,5.0,Loved the cats!
1571,235,10643,2024-02-04,6,8,7,7,8,7.0,Best cat cafe in DC!
1572,64,10647,2024-02-04,9,9,8,7,10,8.0,Great experience!
1573,165,10650,2024-02-05,6,6,8,8,7,7.0,Would recommend to friends.
1574,7,10652,2024-02-05,6,7,7,7,6,6.0,Wish there were more cats available.
1575,43,10661,2024-02-05,5,5,9,7,5,8.0,The staff was so helpful.
1576,231,10665,2024-02-05,8,8,6,7,8,7.0,Great experience!
1577,28,10670,2024-02-06,8,7,7,8,9,6.0,The waffles were delicious.
1578,175,10676,2024-02-06,5,5,6,8,4,5.0,Cat yoga was amazing!
1579,74,10680,2024-02-06,7,7,9,7,8,7.0,A bit crowded today.
1581,138,10683,2024-02-07,10,8,6,8,10,,Coffee was excellent.
1582,2,10686,2024-02-07,6,7,7,8,6,,
1583,70,10697,2024-02-07,5,4,7,8,3,6.0,
1584,37,10704,2024-02-08,6,6,7,7,7,9.0,Cat yoga was amazing!
1585,60,10705,2024-02-08,6,8,7,8,6,5.0,The staff was so helpful.
1587,110,10709,2024-02-08,9,8,7,9,9,8.0,
1588,30,10711,2024-02-08,8,9,7,7,10,8.0,Great experience!
1589,228,10717,2024-02-08,7,7,6,8,9,9.0,
1590,105,10725,2024-02-09,6,6,8,8,7,10.0,
1591,201,10726,2024-02-09,5,5,8,8,6,8.0,My new favorite spot!
1592,121,10728,2024-02-09,5,5,8,8,6,7.0,My new favorite spot!
1593,201,10729,2024-02-09,7,8,8,8,7,8.0,Loved the cats!
1594,98,10730,2024-02-09,6,7,8,6,6,6.0,
1595,210,10737,2024-02-10,6,6,7,7,7,,Great experience!
1596,233,10738,2024-02-10,8,9,8,8,7,7.0,Perfect rainy day activity.
1597,94,10739,2024-02-10,7,5,8,9,6,10.0,Loved the cats!
1598,13,10742,2024-02-10,8,7,7,8,9,6.0,
1599,156,10750,2024-02-10,6,7,7,7,7,5.0,Perfect rainy day activity.
1600,129,10752,2024-02-11,7,8,8,9,9,,Best cat cafe in DC!
1601,38,10766,2024-02-11,5,4,10,9,4,8.0,Will definitely come back.
1602,30,10770,2024-02-12,8,7,6,7,9,6.0,The staff was so helpful.
1603,121,10774,2024-02-12,6,8,7,6,8,7.0,Great experience!
1604,201,10779,2024-02-12,5,3,8,8,6,6.0,Would recommend to friends.
1605,48,10781,2024-02-12,4,4,9,6,5,,
1606,163,10798,2024-02-13,8,8,6,7,8,6.0,
1607,52,10806,2024-02-14,7,7,9,9,8,5.0,Perfect rainy day activity.
1608,166,10811,2024-02-14,7,8,7,7,7,8.0,
1609,8,10820,2024-02-14,8,8,8,7,10,6.0,
1611,28,10824,2024-02-15,7,7,6,9,9,7.0,
1612,123,10834,2024-02-15,6,3,7,8,4,8.0,Perfect rainy day activity.
1613,200,10841,2024-02-16,5,3,7,7,4,7.0,A bit crowded today.
1614,118,10867,2024-02-17,7,7,8,8,8,8.0,The staff was so helpful.
1615,44,10914,2024-02-20,5,5,8,8,5,10.0,Great experience!
1616,57,10928,2024-02-21,6,7,7,9,5,8.0,
1617,204,10938,2024-02-21,10,9,7,8,10,8.0,Best cat cafe in DC!
1618,139,10944,2024-02-22,9,9,6,7,8,7.0,The staff was so helpful.
1619,160,10949,2024-02-22,8,8,8,7,9,7.0,Relaxing atmosphere.
1620,132,10956,2024-02-22,4,4,7,8,5,5.0,
1621,34,10975,2024-02-24,5,6,6,7,4,6.0,The staff was so helpful.
1622,191,10979,2024-02-24,6,7,8,7,6,8.0,Loved the cats!
1623,105,10981,2024-02-24,5,6,7,8,5,7.0,
1624,26,10983,2024-02-24,5,4,6,9,6,8.0,Will definitely come back.
1625,17,10986,2024-02-24,5,5,6,8,7,7.0,Will definitely come back.
1626,101,10989,2024-02-24,4,5,7,7,3,7.0,
1627,57,10996,2024-02-25,7,6,7,8,5,7.0,Coffee was excellent.
1628,72,11006,2024-02-25,6,6,6,6,9,5.0,Wish there were more cats available.
1630,248,11016,2024-02-26,5,6,7,7,4,8.0,Will definitely come back.
1632,46,11031,2024-02-27,4,3,7,7,5,6.0,
1633,125,11037,2024-02-27,8,8,7,7,6,7.0,
1634,18,11038,2024-02-27,8,7,10,7,8,7.0,A bit crowded today.
1635,27,11043,2024-02-27,8,8,6,8,7,6.0,Coffee was excellent.
1636,91,11047,2024-02-28,9,9,7,8,10,7.0,A bit crowded today.
1637,78,11055,2024-02-28,7,7,7,8,7,5.0,Great experience!
1638,161,11062,2024-02-29,3,2,6,9,4,8.0,
1639,193,11065,2024-02-29,8,8,8,8,8,6.0,Will definitely come back.
1640,198,11068,2024-02-29,7,8,6,7,7,9.0,
1641,171,11069,2024-02-29,9,10,9,9,9,8.0,The staff was so helpful.
1642,125,11077,2024-02-29,8,7,8,7,8,8.0,Perfect rainy day activity.
1643,244,11081,2024-03-01,6,7,7,8,6,5.0,A bit crowded today.
