interaction_id,visit_id,cat_id,type_id,duration_mins,staff_id,start_time,notes
25650,15178,71,2,13,2,10:40:00,
25651,15179,48,7,36,10,09:47:00,
25652,15179,44,4,13,14,10:12:00,
25653,15179,20,8,43,12,10:23:00,
25654,15180,57,8,16,6,12:54:00,
25655,15181,42,2,33,11,11:52:00,
25656,15182,52,1,26,12,10:22:00,
25657,15182,28,3,20,13,10:37:00,
25658,15183,16,5,18,12,15:32:00,
25659,15183,8,8,18,4,15:40:00,
25660,15184,7,7,36,12,09:23:00,
25661,15184,42,1,35,5,09:08:00,
25662,15185,42,8,42,12,14:22:00,
25663,15185,28,4,32,14,12:55:00,
25664,15186,47,2,20,14,11:46:00,
25665,15187,38,2,27,12,13:44:00,
25666,15187,16,7,22,14,13:14:00,
25667,15188,52,3,32,2,10:28:00,
25668,15189,42,6,17,6,10:27:00,
25669,15189,68,8,24,2,09:35:00,
25670,15190,59,3,36,5,13:25:00,
25671,15190,34,7,35,13,13:20:00,
25672,15190,23,7,24,13,13:47:00,
25673,15191,38,7,40,13,11:06:00,
25674,15192,50,8,38,13,11:55:00,
25675,15193,45,8,42,5,15:31:00,
25676,15194,5,8,53,14,12:35:00,
25677,15195,61,1,21,3,17:01:00,
25678,15196,19,7,39,11,17:28:00,
25679,15196,8,1,25,13,17:31:00,
25680,15196,60,3,30,2,17:31:00,
25681,15197,51,6,27,10,14:25:00,
25682,15197,28,6,21,13,14:52:00,
25683,15198,62,7,27,10,16:36:00,
25684,15199,19,2,36,5,12:05:00,
25685,15200,69,8,31,13,14:53:00,
25686,15201,8,5,38,6,14:22:00,
25687,15201,53,1,35,10,14:23:00,
25688,15202,51,6,12,2,12:03:00,
25689,15202,48,8,25,13,12:04:00,
25690,15203,19,3,40,7,14:02:00,
25691,15204,53,6,26,2,11:54:00,
25692,15204,50,1,34,7,12:30:00,
25693,15204,68,7,39,4,12:07:00,
25694,15205,8,1,36,5,13:30:00,
25695,15205,71,6,32,12,13:12:00,
25696,15206,68,6,45,3,15:39:00,
25697,15207,52,1,47,13,10:21:00,
25698,15208,51,2,21,1,16:02:00,
25699,15208,8,6,28,1,16:03:00,
25700,15209,53,7,23,4,14:55:00,
25701,15209,68,3,27,14,15:01:00,
25702,15210,43,2,14,13,14:53:00,
25703,15210,20,5,35,2,14:48:00,
25704,15211,17,4,26,2,09:48:00,
25705,15212,51,6,5,2,13:17:00,
25706,15213,65,8,36,12,14:24:00,
25707,15213,16,4,30,12,14:43:00,
25708,15213,61,1,49,7,14:32:00,
25709,15214,1,2,40,11,14:56:00,
25710,15214,57,7,24,4,15:00:00,
25711,15215,68,2,32,6,14:52:00,
25712,15216,17,7,18,5,13:29:00,
25713,15216,1,2,28,6,13:22:00,
25714,15217,38,2,28,12,15:36:00,
25715,15217,67,2,24,4,15:27:00,
25716,15218,19,7,42,14,10:34:00,
25717,15219,73,3,27,3,16:26:00,
25718,15219,59,8,28,4,16:12:00,
25719,15219,19,1,26,10,16:17:00,
25720,15220,57,8,35,6,11:25:00,
25721,15220,21,7,37,14,11:21:00,
25722,15220,5,3,44,10,11:30:00,
25723,15221,65,6,27,7,09:35:00,
25724,15221,51,5,15,12,09:20:00,
25725,15221,21,8,44,6,09:33:00,
25726,15222,47,1,33,2,14:59:00,
25727,15222,65,1,32,13,15:25:00,
25728,15222,59,6,34,4,15:16:00,
25729,15223,50,1,36,14,16:38:00,
25730,15223,47,5,20,12,17:13:00,
25731,15224,53,5,28,12,16:12:00,
25732,15224,51,7,33,7,15:50:00,
25733,15225,28,8,26,5,14:38:00,
25734,15226,48,2,51,10,17:19:00,
25735,15226,62,6,16,12,17:11:00,
25736,15227,38,1,28,12,16:20:00,
25737,15228,38,3,25,6,16:37:00,
25738,15228,28,6,31,6,16:46:00,
25739,15229,38,5,5,4,16:35:00,
25740,15229,68,1,21,11,16:12:00,
25741,15230,11,6,28,10,13:00:00,
25742,15230,13,3,50,11,12:52:00,
25743,15231,42,6,36,5,12:18:00,
25744,15231,11,2,24,10,12:15:00,
25745,15231,47,3,31,10,12:28:00,
25746,15232,21,6,53,13,16:14:00,
25747,15233,28,2,28,7,16:42:00,
25748,15233,23,5,32,14,15:26:00,
25749,15234,48,1,26,10,16:20:00,
25750,15235,53,3,26,3,11:14:00,
25751,15236,8,3,34,3,16:00:00,
25752,15236,5,4,40,5,15:30:00,
25753,15236,59,6,25,14,15:42:00,
25754,15237,34,7,49,3,13:58:00,
25755,15237,13,4,39,2,12:54:00,
25756,15238,65,1,35,10,11:16:00,
25757,15238,38,8,19,1,11:35:00,
25758,15239,13,8,27,6,11:54:00,
25759,15239,69,1,20,4,11:27:00,
25760,15240,45,4,29,3,17:09:00,
25761,15240,13,1,27,6,16:57:00,
25762,15241,56,5,24,6,11:39:00,
25763,15241,52,8,28,10,12:06:00,
25764,15241,28,1,17,12,11:28:00,
25765,15242,5,6,21,10,10:03:00,
25766,15243,16,7,25,7,10:18:00,
25767,15244,5,7,30,3,13:51:00,
25768,15245,61,4,32,13,12:42:00,
25769,15245,45,8,48,11,12:44:00,
25770,15245,60,2,27,13,12:31:00,
25771,15246,1,1,19,2,17:32:00,
25772,15246,71,4,16,10,17:18:00,
25773,15247,34,1,17,14,14:46:00,
25774,15247,60,1,27,12,14:54:00,
25775,15248,23,3,41,3,10:35:00,
25776,15248,17,6,35,12,10:48:00,
25777,15249,1,5,19,6,17:09:00,
25778,15249,17,6,10,5,17:13:00,
25779,15250,50,6,27,10,15:26:00,
25780,15250,14,8,36,10,15:39:00,
25781,15251,14,8,13,6,12:40:00,
25782,15252,21,6,33,1,13:57:00,
25783,15253,23,8,39,10,16:01:00,
25784,15254,15,4,36,5,10:45:00,
25785,15254,50,4,30,5,11:15:00,
25786,15255,8,6,28,6,13:48:00,
25787,15256,67,5,23,10,17:09:00,
25788,15256,65,7,30,6,17:04:00,
25789,15256,38,2,20,12,17:09:00,
25790,15257,50,5,44,7,11:11:00,
25791,15257,53,6,39,6,10:36:00,
25792,15258,23,1,36,4,13:21:00,
25793,15259,71,3,22,13,13:21:00,
25794,15260,62,2,31,14,15:17:00,
25795,15261,23,3,40,10,13:21:00,
25796,15261,14,5,32,11,12:43:00,
25797,15262,11,3,27,7,17:26:00,
25798,15263,62,4,16,11,16:03:00,
25799,15263,67,6,33,10,15:21:00,
25800,15264,43,4,38,7,13:28:00,
25801,15264,42,3,27,14,13:17:00,
25802,15264,56,4,25,14,13:35:00,
25803,15265,43,5,45,3,14:14:00,
25804,15266,53,7,27,5,14:45:00,
25805,15266,69,8,27,10,14:33:00,
25806,15266,17,5,31,5,15:33:00,
25807,15267,14,6,33,1,10:11:00,
25808,15267,57,4,27,6,09:52:00,
25809,15267,60,1,29,5,10:37:00,
25810,15268,51,6,35,13,12:26:00,
25811,15268,47,8,22,3,12:29:00,
25812,15269,20,8,12,3,11:45:00,
25813,15269,21,7,28,2,11:37:00,
25814,15270,42,8,30,7,17:52:00,
25815,15270,38,2,25,7,17:15:00,
25816,15271,61,6,26,13,13:50:00,
25817,15271,45,7,28,14,13:51:00,
25818,15272,20,2,38,7,14:25:00,
25819,15272,56,6,37,14,14:11:00,
25820,15272,42,6,34,7,14:17:00,
25821,15273,71,2,21,10,10:04:00,
25822,15274,68,4,35,7,11:18:00,
25823,15274,50,2,33,10,11:08:00,
25824,15275,67,2,28,3,16:38:00,
25825,15275,21,5,41,13,17:39:00,
25826,15276,39,7,29,5,15:18:00,
25827,15276,67,2,34,1,15:52:00,
25828,15277,69,6,29,7,10:47:00,
25829,15277,8,6,40,6,10:48:00,
25830,15278,28,8,10,14,14:20:00,
25831,15278,14,2,36,13,15:02:00,
25832,15279,28,6,37,7,12:52:00,
25833,15279,17,1,30,13,14:29:00,
25834,15280,71,1,25,1,10:30:00,
25835,15280,59,7,24,11,10:36:00,
25836,15281,20,7,34,3,15:59:00,
25837,15282,15,7,39,7,17:13:00,
25838,15283,19,6,26,10,11:02:00,
25839,15283,53,3,18,11,11:34:00,
25840,15284,56,5,42,1,14:45:00,
25841,15284,50,2,23,3,14:44:00,
25842,15285,67,7,42,1,14:25:00,
25843,15286,65,3,26,10,15:08:00,
25844,15286,73,6,19,2,15:00:00,
25845,15287,68,6,21,12,17:06:00,
25846,15287,42,8,34,6,16:19:00,
25847,15288,51,1,31,1,10:10:00,
25848,15289,29,7,24,10,10:14:00,
25849,15289,57,6,13,10,10:39:00,
25850,15290,30,6,35,14,14:07:00,
25851,15290,73,8,10,12,13:58:00,
25852,15291,47,6,20,13,09:38:00,
25853,15291,13,7,14,4,09:47:00,
25854,15291,62,7,27,7,09:42:00,
25855,15292,48,2,32,6,12:25:00,
25856,15292,30,1,24,12,12:06:00,
25857,15293,39,3,27,11,13:15:00,
25858,15293,44,3,25,7,12:42:00,
25859,15294,1,6,31,2,12:53:00,
25860,15295,57,6,30,6,10:10:00,
25861,15295,48,5,26,12,10:09:00,
25862,15296,1,8,23,3,16:14:00,
25863,15297,42,5,25,11,15:50:00,
25864,15297,43,1,31,11,15:59:00,
25865,15298,67,3,17,4,13:23:00,
25866,15299,53,5,30,11,14:29:00,
25867,15299,73,7,20,5,13:58:00,
25868,15299,16,6,27,2,14:14:00,
25869,15300,68,3,29,5,13:30:00,
25870,15301,59,5,30,10,15:37:00,
25871,15301,14,4,20,7,16:02:00,
25872,15302,57,4,17,14,16:11:00,
25873,15302,11,4,25,4,16:30:00,
25874,15302,8,7,28,12,16:11:00,
25875,15303,51,3,24,11,15:57:00,
25876,15303,15,3,40,13,15:51:00,
25877,15304,1,5,36,12,10:16:00,
25878,15305,14,5,35,6,15:56:00,
25879,15305,30,7,41,14,15:44:00,
25880,15306,47,6,13,13,14:24:00,
25881,15306,21,1,43,4,14:52:00,
25882,15306,52,5,26,6,14:19:00,
25883,15307,73,8,26,4,18:23:00,
25884,15307,53,7,39,4,18:11:00,
25885,15308,16,5,31,11,09:38:00,
25886,15308,39,2,26,6,10:34:00,
25887,15309,28,8,10,3,12:07:00,
25888,15309,10,2,5,1,12:01:00,
25889,15310,1,3,37,11,15:27:00,
25890,15310,51,2,26,5,15:30:00,
25891,15311,56,8,20,3,16:29:00,
25892,15312,67,7,22,11,12:37:00,
25893,15312,5,2,26,2,12:27:00,
25894,15312,44,6,21,11,12:51:00,
25895,15313,71,4,27,11,10:12:00,
25896,15313,53,7,24,10,10:01:00,
25897,15314,38,1,24,12,09:59:00,
25898,15314,48,8,22,14,09:38:00,
25899,15315,23,3,25,4,18:06:00,
25900,15316,62,3,22,6,14:17:00,
25901,15317,62,3,38,10,16:21:00,
25902,15318,67,6,26,11,09:50:00,
25903,15318,60,3,16,12,10:08:00,
25904,15319,13,3,37,2,14:37:00,
25905,15320,10,4,14,10,16:42:00,
25906,15321,51,7,28,10,12:29:00,
25907,15321,52,4,39,13,11:57:00,
25908,15321,34,1,35,6,12:21:00,
25909,15322,39,5,19,2,15:51:00,
25910,15322,61,4,17,2,16:00:00,
25911,15323,5,8,27,10,17:35:00,
25912,15323,14,4,41,11,17:50:00,
25913,15324,28,8,39,10,11:29:00,
25914,15324,45,5,37,4,11:09:00,
25915,15325,1,3,35,5,13:45:00,
25916,15325,23,2,41,13,14:11:00,
25917,15326,68,8,33,4,11:08:00,
25918,15327,68,6,29,7,17:42:00,
25919,15327,34,5,29,13,17:29:00,
25920,15328,47,8,24,14,13:03:00,
25921,15328,10,1,31,4,13:13:00,
25922,15329,28,2,26,11,15:07:00,
25923,15330,5,5,41,3,10:50:00,
25924,15331,56,4,18,13,12:12:00,
25925,15331,67,1,34,2,12:56:00,
25926,15332,10,8,31,2,16:29:00,
25927,15332,23,4,35,4,16:28:00,
25928,15333,29,2,25,10,16:08:00,
25929,15334,71,3,29,14,13:08:00,
25930,15334,21,1,32,2,13:22:00,
25931,15335,14,3,23,2,10:46:00,
25932,15335,21,1,34,7,10:52:00,
25933,15336,67,6,25,5,15:29:00,
25934,15337,29,6,38,7,15:10:00,
25935,15337,7,6,28,3,15:11:00,
25936,15338,62,3,22,10,16:05:00,
25937,15338,42,3,40,2,16:29:00,
25938,15339,50,7,40,2,16:07:00,
25939,15339,20,5,21,2,15:18:00,
25940,15340,19,3,35,11,09:15:00,
25941,15341,73,8,20,2,12:41:00,
25942,15342,62,5,48,11,12:43:00,
25943,15343,10,6,30,6,12:43:00,
25944,15343,7,1,36,5,12:10:00,
25945,15343,57,1,23,14,12:41:00,
25946,15344,10,8,26,3,18:16:00,
25947,15345,17,4,10,6,13:29:00,
25948,15346,52,2,22,12,13:53:00,
25949,15346,60,3,22,1,13:54:00,
25950,15347,28,5,31,2,09:38:00,
25951,15347,17,2,24,2,09:45:00,
25952,15348,28,5,33,3,15:01:00,
25953,15348,43,7,18,5,13:36:00,
25954,15349,68,1,32,6,11:10:00,
25955,15350,39,5,29,11,13:52:00,
25956,15350,1,1,13,11,13:57:00,
25957,15351,52,8,25,4,16:53:00,
25958,15352,29,5,30,10,10:51:00,
25959,15352,23,5,40,5,11:02:00,
25960,15353,21,2,39,7,11:13:00,
25961,15353,43,7,28,3,10:24:00,
25962,15354,48,2,25,13,13:58:00,
25963,15354,50,1,31,10,13:46:00,
25964,15354,21,8,30,14,14:01:00,
25965,15355,73,3,5,7,10:13:00,
25966,15356,7,2,32,3,13:43:00,
25967,15356,29,1,37,13,14:41:00,
25968,15357,13,6,22,13,09:44:00,
25969,15358,29,2,24,5,16:03:00,
25970,15359,19,3,28,12,10:11:00,
25971,15360,61,2,33,7,10:53:00,
25972,15360,29,4,15,11,11:22:00,
25973,15361,62,3,18,10,13:44:00,
25974,15361,23,6,44,7,14:26:00,
25975,15362,8,8,35,13,10:28:00,
25976,15363,53,3,26,7,13:18:00,
25977,15363,21,3,39,5,14:19:00,
25978,15364,73,6,32,14,12:31:00,
25979,15365,48,2,28,11,10:34:00,
25980,15365,56,3,28,6,10:25:00,
25981,15366,48,6,37,13,09:21:00,
25982,15366,67,5,11,2,10:09:00,
25983,15366,15,1,27,6,09:13:00,
25984,15367,42,7,45,5,15:51:00,
25985,15367,23,7,35,5,16:08:00,
25986,15367,28,5,19,11,16:42:00,
25987,15368,45,2,36,2,13:20:00,
25988,15369,57,6,34,1,13:19:00,
25989,15369,69,2,26,13,13:32:00,
25990,15370,65,6,17,3,14:20:00,
25991,15371,8,3,36,1,17:34:00,
25992,15371,1,2,37,3,16:49:00,
25993,15372,59,7,29,12,12:14:00,
25994,15372,39,8,28,1,12:37:00,
25995,15372,57,4,5,10,12:31:00,
25996,15373,43,3,47,1,11:25:00,
25997,15374,50,4,24,13,16:36:00,
25998,15375,16,5,24,4,15:18:00,
25999,15375,21,7,33,5,15:20:00,
26000,15376,16,7,17,3,13:25:00,
26001,15377,71,7,21,3,11:59:00,
26002,15377,20,1,37,4,11:54:00,
26003,15378,14,5,25,13,13:22:00,
26004,15378,48,3,28,7,13:25:00,
26005,15379,68,3,17,3,16:45:00,
26006,15380,62,3,25,13,11:55:00,
26007,15380,60,3,22,2,12:37:00,
26008,15381,23,1,18,5,12:24:00,
26009,15381,51,1,17,1,13:28:00,
26010,15381,39,8,30,1,12:05:00,
26011,15382,15,2,30,4,09:43:00,
26012,15383,67,6,21,2,13:11:00,
26013,15383,23,4,31,13,12:11:00,
26014,15383,52,5,26,10,12:55:00,
26015,15384,48,1,12,10,16:09:00,
26016,15384,39,7,25,10,16:21:00,
26017,15384,42,8,41,4,16:52:00,
26018,15385,68,2,17,7,12:18:00,
26019,15386,62,7,43,5,09:31:00,
26020,15386,59,6,40,7,09:29:00,
26021,15387,11,4,42,2,09:22:00,
26022,15387,62,5,25,6,09:38:00,
26023,15388,19,2,24,7,15:22:00,
26024,15388,51,1,12,6,15:20:00,
26025,15389,1,2,44,12,09:39:00,
26026,15390,69,3,33,5,11:01:00,
26027,15391,21,8,23,2,14:40:00,
26028,15391,14,8,18,5,14:10:00,
26029,15392,39,2,42,10,12:21:00,
26030,15393,68,3,40,14,12:44:00,
26031,15394,61,3,26,13,16:51:00,
26032,15394,10,5,25,6,16:12:00,
26033,15395,28,8,25,10,14:26:00,
26034,15396,61,7,23,12,14:08:00,
26035,15397,59,8,14,12,14:13:00,
26036,15398,51,7,12,7,16:37:00,
26037,15399,73,2,27,14,12:40:00,
26038,15400,16,1,17,1,15:04:00,
26039,15401,30,8,19,5,13:16:00,
26040,15402,69,3,39,7,10:22:00,
26041,15402,5,7,33,6,10:40:00,
26042,15402,59,2,35,13,10:29:00,
26043,15403,11,4,23,5,13:55:00,
26044,15403,48,5,34,1,14:20:00,
26045,15403,73,2,17,5,13:57:00,
26046,15404,34,8,43,14,13:28:00,
26047,15405,62,5,35,6,14:53:00,
26048,15405,28,8,26,4,14:36:00,
26049,15406,21,4,27,14,10:18:00,
26050,15407,43,1,36,10,11:20:00,
26051,15408,43,3,34,7,12:32:00,
26052,15408,11,2,28,14,12:55:00,
26053,15409,67,6,34,14,13:23:00,
26054,15410,23,8,24,7,16:14:00,
26055,15410,21,7,37,7,15:25:00,
26056,15411,73,4,17,14,13:35:00,
26057,15412,45,5,40,3,13:29:00,
26058,15413,50,4,33,4,11:54:00,
26059,15413,43,6,34,10,11:50:00,
26060,15413,44,2,21,11,11:36:00,
26061,15414,39,4,15,7,16:08:00,
26062,15414,48,3,34,5,16:47:00,
26063,15415,39,8,28,14,16:56:00,
26064,15416,17,1,43,13,14:58:00,
26065,15417,13,2,37,11,15:33:00,
26066,15418,59,3,19,7,10:15:00,
26067,15418,21,1,24,12,10:18:00,
26068,15419,73,5,32,7,15:53:00,
26069,15419,21,7,46,13,15:25:00,
26070,15419,52,4,33,5,14:40:00,
26071,15420,51,6,16,4,11:23:00,
26072,15421,5,7,53,6,14:34:00,
26073,15422,69,3,23,3,12:40:00,
26074,15422,29,3,25,4,12:44:00,
26075,15423,7,1,34,11,12:51:00,
26076,15423,48,6,26,12,12:56:00,
26077,15424,29,2,18,13,12:56:00,
26078,15424,50,3,44,4,12:25:00,
26079,15425,68,1,27,1,13:02:00,
26080,15425,29,5,13,4,13:07:00,
26081,15426,57,5,22,5,14:49:00,
26082,15427,11,1,28,1,16:16:00,
26083,15428,34,2,36,14,11:49:00,
26084,15429,53,7,10,13,11:49:00,
26085,15429,23,3,43,3,11:25:00,
26086,15430,1,4,27,12,13:37:00,
26087,15431,13,2,33,6,15:28:00,
26088,15431,43,8,45,12,15:10:00,
26089,15432,73,5,24,6,11:28:00,
26090,15432,29,7,37,10,11:27:00,
26091,15433,53,2,18,11,11:25:00,
26092,15434,60,2,26,7,14:37:00,
26093,15434,7,7,38,7,14:10:00,
26094,15435,23,4,36,11,14:34:00,
26095,15436,21,3,38,6,10:11:00,
26096,15437,11,1,25,5,16:06:00,
26097,15438,52,5,47,12,10:47:00,
26098,15438,68,7,33,6,10:59:00,
26099,15439,23,1,24,13,13:43:00,
26100,15439,21,1,42,13,13:43:00,
26101,15440,17,1,36,2,16:41:00,
26102,15441,10,7,34,2,11:01:00,
26103,15441,52,5,36,4,11:37:00,
26104,15442,13,4,41,7,16:08:00,
26105,15442,28,8,46,14,16:06:00,
26106,15442,57,6,31,6,15:29:00,
26107,15443,61,4,31,7,13:48:00,
26108,15444,68,8,32,4,18:09:00,
26109,15445,73,7,26,5,16:54:00,
26110,15446,17,1,15,13,10:42:00,
26111,15446,73,5,5,1,10:49:00,
26112,15447,61,8,34,2,11:21:00,
26113,15447,23,1,29,12,11:23:00,
26114,15448,16,2,18,13,10:36:00,
26115,15449,60,1,26,7,14:18:00,
26116,15450,44,6,19,14,17:37:00,
26117,15451,69,4,34,10,15:39:00,
26118,15452,30,8,19,13,14:43:00,
26119,15453,14,2,35,14,11:10:00,
26120,15453,59,7,41,3,11:41:00,
26121,15453,47,4,36,5,12:05:00,
26122,15454,65,3,28,4,13:51:00,
26123,15455,28,5,37,13,14:01:00,
26124,15455,23,1,37,5,13:27:00,
26125,15455,57,6,25,12,13:23:00,
26126,15456,68,3,22,12,13:18:00,
26127,15457,21,4,32,5,09:39:00,
26128,15458,1,8,33,2,13:28:00,
26129,15458,53,5,8,7,13:54:00,
26130,15458,16,4,16,3,13:24:00,
26131,15459,20,4,38,14,12:32:00,
26132,15459,11,2,36,11,12:19:00,
26133,15459,39,7,18,14,12:46:00,
26134,15460,62,7,36,4,10:45:00,
26135,15460,13,7,24,5,10:46:00,
26136,15460,61,2,31,10,11:18:00,
26137,15461,17,8,12,10,14:21:00,
26138,15462,43,4,40,13,10:40:00,
26139,15462,69,1,30,4,10:38:00,
26140,15462,71,2,19,6,10:34:00,
26141,15463,53,4,36,7,15:06:00,
26142,15464,44,2,23,1,16:11:00,
26143,15465,61,6,37,10,14:55:00,
26144,15466,11,1,22,7,14:57:00,
26145,15467,19,1,24,12,15:24:00,
26146,15468,20,3,53,4,16:53:00,
26147,15468,1,1,47,10,17:00:00,
26148,15468,11,4,25,12,16:51:00,
26149,15469,73,8,24,6,16:25:00,
26150,15469,10,6,19,5,16:43:00,
26151,15470,71,1,20,14,11:35:00,
26152,15471,48,6,24,12,13:42:00,
26153,15471,17,3,36,12,13:51:00,
26154,15471,11,2,30,5,13:14:00,
26155,15472,8,6,26,4,16:58:00,
26156,15472,29,5,34,3,16:34:00,
26157,15473,17,1,18,14,14:19:00,
26158,15473,14,3,24,3,13:26:00,
26159,15474,44,2,16,1,14:41:00,
26160,15474,1,2,31,3,14:42:00,
26161,15474,57,2,5,12,15:03:00,
26162,15475,60,2,34,13,10:48:00,
26163,15476,34,2,36,11,15:07:00,
26164,15476,14,1,16,5,15:04:00,
26165,15477,39,6,22,10,15:10:00,
26166,15477,21,1,33,10,15:31:00,
26167,15478,13,1,19,14,15:18:00,
26168,15478,69,8,29,4,15:41:00,
26169,15478,1,7,24,5,15:18:00,
26170,15479,34,4,34,11,13:39:00,
26171,15479,62,5,39,5,13:12:00,
26172,15479,38,3,34,5,14:29:00,
26173,15480,34,7,36,3,16:45:00,
26174,15480,21,6,33,1,17:22:00,
26175,15480,29,8,16,4,17:24:00,
26176,15481,43,6,43,10,17:04:00,
26177,15481,67,2,16,6,16:15:00,
26178,15482,23,3,32,14,10:54:00,
26179,15482,69,1,26,14,10:59:00,
26180,15482,65,1,34,10,11:34:00,
26181,15483,43,7,40,7,11:41:00,
26182,15483,14,3,45,4,11:35:00,
26183,15484,17,3,17,6,17:43:00,
26184,15485,53,1,19,12,10:21:00,
26185,15485,51,3,31,12,10:11:00,
26186,15486,23,2,28,12,13:49:00,
26187,15486,38,5,40,11,13:44:00,
26188,15487,20,2,37,4,14:27:00,
26189,15487,42,8,20,6,14:49:00,
26190,15488,73,7,23,4,14:08:00,
26191,15488,62,7,32,11,14:04:00,
26192,15488,52,1,20,6,13:54:00,
26193,15489,52,7,34,13,11:40:00,
26194,15490,53,1,26,2,09:34:00,
26195,15490,56,1,26,13,09:46:00,
26196,15490,57,4,13,3,09:40:00,
26197,15491,51,5,29,1,11:24:00,
26198,15491,52,2,33,5,11:18:00,
26199,15491,34,5,36,3,11:39:00,
26200,15492,11,3,38,10,10:55:00,
26201,15492,10,6,33,14,11:03:00,
26202,15492,19,7,36,1,10:05:00,
26203,15493,34,7,50,6,16:25:00,
26204,15494,47,4,16,14,16:48:00,
26205,15495,45,7,51,2,14:21:00,
26206,15495,42,4,49,10,14:53:00,
26207,15495,11,8,18,3,15:14:00,
26208,15496,52,8,22,1,16:23:00,
26209,15496,23,8,27,13,16:45:00,
26210,15497,21,7,14,6,09:25:00,
26211,15497,57,3,17,7,10:04:00,
26212,15497,67,4,29,5,10:05:00,
26213,15498,51,7,22,6,11:01:00,
26214,15499,21,6,40,6,14:31:00,
26215,15499,71,3,29,3,14:24:00,
26216,15499,29,2,18,4,14:28:00,
26217,15500,57,3,37,10,14:20:00,
26218,15500,71,4,19,12,13:44:00,
26219,15501,23,6,38,2,14:25:00,
26220,15501,60,4,21,2,14:26:00,
26221,15502,16,3,22,1,15:18:00,
26222,15502,68,4,39,3,15:28:00,
26223,15503,56,2,31,14,10:41:00,
26224,15504,1,8,26,14,13:05:00,
26225,15505,69,2,27,5,11:42:00,
26226,15506,10,3,23,4,11:20:00,
26227,15506,65,7,28,5,11:26:00,
26228,15507,8,2,26,1,12:16:00,
26229,15508,67,2,30,12,14:45:00,
26230,15509,53,8,9,5,15:17:00,
26231,15510,43,4,23,6,16:18:00,
26232,15510,42,3,23,6,16:23:00,
26233,15511,53,4,33,3,12:40:00,
26234,15511,48,7,31,1,12:28:00,
26235,15512,43,6,34,4,11:46:00,
26236,15512,28,1,35,5,11:32:00,
26237,15513,29,3,20,7,15:02:00,
26238,15514,56,5,34,1,14:43:00,
26239,15514,16,1,27,12,14:11:00,
26240,15515,11,4,33,11,13:26:00,
26241,15516,52,4,27,7,15:05:00,
26242,15517,67,8,30,13,16:20:00,
26243,15517,68,3,39,4,16:15:00,
26244,15518,39,5,26,14,12:50:00,
26245,15519,30,5,25,2,14:15:00,
26246,15519,43,1,31,5,14:29:00,
26247,15520,47,6,19,2,11:48:00,
26248,15520,53,2,16,12,11:46:00,
26249,15521,48,1,26,5,10:21:00,
26250,15522,69,6,10,12,15:32:00,
26251,15522,50,2,43,6,16:25:00,
26252,15523,69,2,33,5,14:37:00,
26253,15523,15,4,22,4,14:42:00,
26254,15524,68,7,24,2,17:02:00,
26255,15525,30,4,48,1,16:24:00,
26256,15526,1,3,40,14,16:24:00,
26257,15526,17,8,18,6,16:20:00,
26258,15527,60,5,35,10,12:05:00,
26259,15527,1,8,48,1,12:28:00,
26260,15528,38,2,36,4,14:24:00,
26261,15528,47,3,20,12,14:35:00,
26262,15529,13,4,27,12,12:48:00,
26263,15530,19,8,38,5,15:19:00,
26264,15530,14,5,28,6,15:11:00,
26265,15531,29,7,31,7,16:43:00,
26266,15531,50,2,45,3,15:27:00,
26267,15532,30,3,32,4,16:15:00,
26268,15533,47,6,27,7,16:11:00,
26269,15533,29,1,23,2,16:05:00,
26270,15533,42,8,31,14,16:36:00,
26271,15534,30,6,38,11,16:09:00,
26272,15534,38,5,28,10,16:38:00,
26273,15535,11,6,22,12,16:04:00,
26274,15535,23,6,41,13,15:07:00,
26275,15536,48,2,27,10,09:50:00,
26276,15536,11,3,19,4,09:39:00,
26277,15537,39,1,31,3,12:18:00,
26278,15538,65,7,32,1,12:21:00,
26279,15539,59,8,19,10,16:27:00,
26280,15540,57,4,13,3,12:02:00,
26281,15541,38,2,14,6,16:37:00,
26282,15541,56,7,18,11,16:40:00,
26283,15541,10,4,19,10,16:54:00,
26284,15542,71,7,41,12,12:08:00,
26285,15542,69,7,34,4,11:56:00,
26286,15543,16,8,18,6,12:13:00,
26287,15544,51,5,22,2,17:48:00,
26288,15545,13,8,35,10,17:02:00,
26289,15545,8,4,45,6,17:48:00,
26290,15546,48,4,37,12,10:51:00,
26291,15546,13,3,34,14,10:39:00,
26292,15547,34,1,44,13,17:10:00,
26293,15547,48,5,23,7,17:11:00,
26294,15547,44,5,17,1,17:13:00,
26295,15548,43,2,27,1,16:50:00,
26296,15549,43,5,32,11,16:56:00,
26297,15550,8,8,33,13,09:20:00,
26298,15550,34,3,27,1,09:29:00,
26299,15550,43,3,43,3,09:40:00,
26300,15551,14,8,27,6,10:18:00,
26301,15551,21,6,31,5,10:22:00,
26302,15552,50,1,16,12,14:38:00,
26303,15553,44,2,6,7,17:54:00,
26304,15553,21,5,35,13,17:04:00,
26305,15554,42,7,33,14,17:02:00,
26306,15554,16,7,32,5,15:30:00,
26307,15554,69,4,32,4,15:44:00,
26308,15555,28,1,36,4,09:31:00,
26309,15555,52,3,32,14,09:29:00,
26310,15556,65,3,15,6,12:09:00,
26311,15557,20,4,38,12,09:30:00,
26312,15557,48,1,30,4,09:27:00,
26313,15557,17,3,26,5,09:37:00,
