order_item_id,order_id,item_id,quantity,unit_price,line_total
16599,9846,10,1,4.0,4.0
16600,9847,7,1,6.5,8.18
16601,9848,8,1,6.62,6.62
16602,9849,6,1,3.5,3.5
16603,9849,9,1,4.0,4.0
16604,9849,6,1,3.5,3.5
16605,9849,18,1,10.5,10.5
16606,9849,10,1,4.0,4.0
16607,9850,14,1,3.0,3.0
16608,9850,8,2,6.62,14.45
16609,9851,6,1,3.5,5.09
16610,9852,20,1,8.0,8.0
16611,9852,11,1,6.07,6.07
16612,9852,7,1,6.5,6.5
16613,9852,3,1,4.97,4.97
16614,9852,20,1,8.0,8.0
16615,9853,9,1,4.0,4.0
16616,9853,7,1,6.5,6.5
16617,9853,7,1,6.5,6.5
16618,9854,8,1,6.62,6.62
16619,9854,5,2,6.62,13.24
16620,9855,3,1,4.97,4.97
16621,9856,19,1,7.0,7.0
16622,9857,20,2,8.0,16.0
16623,9857,9,1,4.0,4.0
16624,9857,16,1,9.97,9.97
16625,9857,24,1,18.0,18.0
16626,9858,13,1,3.68,3.68
16627,9858,1,1,6.07,6.07
16628,9858,17,1,8.4,8.4
16629,9858,17,1,8.4,8.4
16630,9859,11,1,6.07,6.07
16631,9859,19,1,7.0,7.0
16632,9859,1,1,6.07,7.94
16633,9860,20,1,8.0,8.0
16634,9861,20,1,8.0,11.24
16635,9862,1,1,6.07,6.07
16636,9862,7,1,6.5,6.5
16637,9862,24,1,18.0,18.0
16638,9862,13,2,3.68,7.36
16639,9862,16,1,9.97,11.03
16640,9863,20,1,8.0,9.11
16641,9864,11,1,6.07,7.32
16642,9865,12,2,4.2,9.55
16643,9866,19,1,7.0,7.0
16644,9867,19,1,7.0,7.0
16645,9867,13,2,3.68,7.36
16646,9868,20,1,8.0,8.0
16647,9868,13,1,3.68,3.68
16648,9868,7,1,6.5,6.5
16649,9868,18,1,10.5,10.5
16650,9869,18,1,10.5,10.5
16651,9870,6,2,3.5,7.0
16652,9870,15,1,4.5,4.5
16653,9870,8,1,6.62,6.62
16654,9871,17,1,8.4,10.19
16655,9872,5,1,6.62,6.62
16656,9872,18,2,10.5,21.0
16657,9872,20,1,8.0,8.0
16658,9872,20,1,8.0,8.0
16659,9872,13,1,3.68,3.68
16660,9873,19,2,7.0,14.0
16661,9874,23,1,15.0,15.0
16662,9874,1,1,6.07,7.55
16663,9875,10,1,4.0,4.0
16664,9875,1,1,6.07,6.07
16665,9875,2,1,5.51,5.51
16666,9876,17,1,8.4,8.4
16667,9877,14,1,3.0,3.0
16668,9877,9,1,4.0,4.0
16669,9878,5,1,6.62,6.62
16670,9878,7,1,6.5,6.5
16671,9879,14,1,3.0,3.0
16672,9879,15,2,4.5,9.0
16673,9880,8,1,6.62,6.62
16674,9881,4,1,6.07,6.07
16675,9882,5,1,6.62,6.62
16676,9883,5,1,6.62,6.62
16677,9884,18,1,10.5,11.71
16678,9885,14,1,3.0,3.0
16679,9886,7,1,6.5,6.5
16680,9887,20,1,8.0,9.15
16681,9888,2,2,5.51,11.02
16682,9888,12,2,4.2,8.4
16683,9888,7,1,6.5,6.5
16684,9889,3,1,4.97,4.97
16685,9889,22,1,8.0,8.0
16686,9889,14,1,3.0,3.0
16687,9889,20,1,8.0,8.0
16688,9890,16,1,9.97,9.97
16689,9891,12,1,4.2,5.65
16690,9892,19,1,7.0,8.25
16691,9893,8,1,6.62,7.87
16692,9894,14,2,3.0,6.0
16693,9895,3,1,4.97,4.97
16694,9896,16,1,9.97,9.97
16695,9896,15,1,4.5,4.5
16696,9896,13,1,3.68,3.68
16697,9896,3,1,4.97,4.97
16698,9896,11,1,6.07,6.07
16699,9897,8,1,6.62,6.62
16700,9897,16,2,9.97,19.94
16701,9897,6,1,3.5,4.95
16702,9898,7,1,6.5,6.5
16703,9899,9,1,4.0,4.0
16704,9900,5,1,6.62,6.62
16705,9901,3,2,4.97,10.91
16706,9902,11,1,6.07,6.07
16707,9903,3,1,4.97,4.97
16708,9904,10,1,4.0,4.0
16709,9904,7,1,6.5,6.5
16710,9905,16,2,9.97,19.94
16711,9906,15,1,4.5,7.57
16712,9907,7,1,6.5,7.47
16713,9908,9,1,4.0,4.0
16714,9909,20,1,8.0,8.0
16715,9910,13,2,3.68,7.36
16716,9911,12,1,4.2,4.2
16717,9911,16,1,9.97,9.97
16718,9912,13,1,3.68,6.08
16719,9913,14,1,3.0,3.0
16720,9914,20,1,8.0,8.0
16721,9915,11,1,6.07,6.07
16722,9916,16,1,9.97,9.97
16723,9916,1,1,6.07,6.07
16724,9916,21,1,25.0,25.0
16725,9916,20,1,8.0,8.0
16726,9916,10,1,4.0,4.0
16727,9917,16,2,9.97,19.94
16728,9918,8,1,6.62,6.62
16729,9919,15,1,4.5,4.5
16730,9920,10,1,4.0,4.82
16731,9921,8,1,6.62,6.62
16732,9921,10,1,4.0,4.0
16733,9922,7,1,6.5,7.89
16734,9923,10,1,4.0,5.25
16735,9924,3,2,4.97,9.94
16736,9925,17,1,8.4,8.4
16737,9926,7,1,6.5,6.5
16738,9926,15,2,4.5,9.0
16739,9927,20,1,8.0,8.0
16740,9928,5,2,6.62,13.24
16741,9928,17,1,8.4,10.82
16742,9929,20,1,8.0,11.24
16743,9930,15,1,4.5,4.5
16744,9931,17,2,8.4,18.05
16745,9932,16,1,9.97,11.03
16746,9933,19,1,7.0,7.0
16747,9933,3,2,4.97,9.94
16748,9933,15,1,4.5,4.5
16749,9933,21,1,25.0,25.0
16750,9933,20,1,8.0,8.0
16751,9934,7,1,6.5,6.5
16752,9935,16,1,9.97,9.97
16753,9935,18,1,10.5,10.5
16754,9936,10,1,4.0,5.06
16755,9937,20,1,8.0,9.48
16756,9938,9,1,4.0,4.0
16757,9938,6,1,3.5,6.47
16758,9939,11,1,6.07,8.53
16759,9940,6,1,3.5,3.5
16760,9940,8,1,6.62,6.62
16761,9941,12,1,4.2,4.2
16762,9942,18,1,10.5,10.5
16763,9943,4,1,6.07,6.07
16764,9944,11,2,6.07,12.14
16765,9944,19,2,7.0,14.0
16766,9944,3,1,4.97,7.31
16767,9945,20,2,8.0,17.41
16768,9946,12,2,4.2,8.4
16769,9946,8,1,6.62,6.62
16770,9946,14,1,3.0,3.0
16771,9946,7,1,6.5,6.5
16772,9946,5,1,6.62,7.65
16773,9947,5,2,6.62,13.24
16774,9948,2,1,5.51,8.48
16775,9949,16,1,9.97,11.13
16776,9950,15,1,4.5,4.5
16777,9951,11,1,6.07,6.07
16778,9951,20,1,8.0,9.25
16779,9952,1,2,6.07,15.8
16780,9953,11,1,6.07,6.07
16781,9953,16,1,9.97,9.97
16782,9953,17,1,8.4,8.4
16783,9953,16,2,9.97,20.74
16784,9954,16,1,9.97,9.97
16785,9954,7,1,6.5,7.75
16786,9955,20,1,8.0,10.4
16787,9956,4,2,6.07,12.14
16788,9956,15,1,4.5,4.5
16789,9956,18,1,10.5,11.71
16790,9957,20,1,8.0,9.6
16791,9958,19,1,7.0,7.0
16792,9958,16,1,9.97,11.08
16793,9959,8,1,6.62,6.62
16794,9959,13,1,3.68,3.68
16795,9959,16,1,9.97,9.97
16796,9959,5,1,6.62,6.62
16797,9960,17,1,8.4,8.4
16798,9960,14,1,3.0,3.0
16799,9961,15,1,4.5,4.5
16800,9961,11,1,6.07,6.07
16801,9961,2,1,5.51,5.51
16802,9961,20,1,8.0,8.0
16803,9962,18,1,10.5,10.5
16804,9963,20,1,8.0,8.0
16805,9964,4,1,6.07,7.73
16806,9965,17,1,8.4,9.99
16807,9966,14,1,3.0,3.0
16808,9967,20,1,8.0,8.0
16809,9967,7,1,6.5,6.5
16810,9967,21,1,25.0,25.0
16811,9967,20,1,8.0,8.0
16812,9968,6,1,3.5,5.09
16813,9969,13,1,3.68,3.68
16814,9969,12,2,4.2,8.4
16815,9969,6,1,3.5,3.5
16816,9970,16,1,9.97,9.97
16817,9970,7,1,6.5,7.71
16818,9971,3,2,4.97,9.94
16819,9972,9,1,4.0,4.0
16820,9973,13,1,3.68,3.68
16821,9974,7,1,6.5,9.57
16822,9975,8,1,6.62,8.06
16823,9976,7,1,6.5,6.5
16824,9977,20,1,8.0,8.0
16825,9977,1,1,6.07,6.07
16826,9977,12,1,4.2,4.2
16827,9977,2,2,5.51,11.02
16828,9977,14,1,3.0,4.15
16829,9978,16,1,9.97,11.18
16830,9979,11,1,6.07,6.07
16831,9980,14,1,3.0,4.44
16832,9981,9,2,4.0,8.0
16833,9981,7,1,6.5,6.5
16834,9982,15,1,4.5,5.63
16835,9983,2,1,5.51,7.3
16836,9984,17,1,8.4,8.4
16837,9985,5,2,6.62,14.75
16838,9986,17,1,8.4,8.4
16839,9986,3,1,4.97,4.97
16840,9986,14,2,3.0,6.0
16841,9987,19,1,7.0,7.0
16842,9988,15,1,4.5,4.5
16843,9988,11,1,6.07,6.07
16844,9989,10,1,4.0,4.0
16845,9990,2,2,5.51,12.62
16846,9991,8,1,6.62,6.62
16847,9992,19,1,7.0,7.0
16848,9992,2,1,5.51,5.51
16849,9993,9,1,4.0,4.0
16850,9994,16,1,9.97,9.97
16851,9995,19,1,7.0,8.25
16852,9996,5,2,6.62,14.21
16853,9997,8,1,6.62,6.62
16854,9997,9,1,4.0,4.0
16855,9997,19,1,7.0,10.5
16856,9998,6,1,3.5,3.5
16857,9998,5,2,6.62,13.24
16858,9999,16,1,9.97,9.97
16859,9999,10,1,4.0,4.0
16860,10000,17,1,8.4,9.84
16861,10001,5,1,6.62,7.65
16862,10002,17,1,8.4,8.4
16863,10003,15,1,4.5,5.8
16864,10004,8,1,6.62,6.62
16865,10004,11,1,6.07,6.07
16866,10004,12,1,4.2,5.41
16867,10005,1,1,6.07,6.07
16868,10005,7,1,6.5,6.5
16869,10006,15,1,4.5,4.5
16870,10006,17,1,8.4,8.4
16871,10006,5,1,6.62,6.62
16872,10006,16,1,9.97,9.97
16873,10007,24,1,18.0,18.0
16874,10007,11,1,6.07,6.07
16875,10007,7,1,6.5,6.5
16876,10007,7,1,6.5,7.48
16877,10008,18,1,10.5,10.5
16878,10008,11,1,6.07,6.07
16879,10009,13,1,3.68,3.68
16880,10010,3,1,4.97,4.97
16881,10010,2,1,5.51,5.51
16882,10010,8,1,6.62,7.46
16883,10011,15,1,4.5,6.07
16884,10012,12,1,4.2,4.2
16885,10013,9,1,4.0,4.0
16886,10014,7,1,6.5,6.5
16887,10014,5,1,6.62,7.68
16888,10015,5,1,6.62,6.62
16889,10015,15,1,4.5,4.5
16890,10015,3,1,4.97,4.97
16891,10015,12,2,4.2,10.19
16892,10016,19,1,7.0,7.0
16893,10017,13,2,3.68,7.36
16894,10018,10,1,4.0,4.0
16895,10019,9,1,4.0,4.0
16896,10019,17,1,8.4,8.4
16897,10019,11,2,6.07,12.14
16898,10019,16,2,9.97,19.94
16899,10019,15,1,4.5,5.52
16900,10020,15,1,4.5,4.5
16901,10020,9,1,4.0,5.6
16902,10021,11,1,6.07,6.07
16903,10022,14,1,3.0,3.0
16904,10023,17,1,8.4,8.4
16905,10024,10,1,4.0,4.0
16906,10025,1,1,6.07,6.07
16907,10025,15,1,4.5,4.5
16908,10026,19,1,7.0,7.0
16909,10026,10,1,4.0,5.03
16910,10027,13,1,3.68,3.68
16911,10028,12,1,4.2,4.96
16912,10029,19,1,7.0,7.98
16913,10030,1,2,6.07,12.14
16914,10030,12,1,4.2,6.77
16915,10031,3,2,4.97,9.94
16916,10032,21,1,25.0,25.0
16917,10032,1,2,6.07,12.14
16918,10032,13,1,3.68,3.68
16919,10032,17,1,8.4,8.4
16920,10032,12,1,4.2,4.2
16921,10033,3,1,4.97,5.95
16922,10034,5,1,6.62,6.62
16923,10035,19,1,7.0,7.0
16924,10035,12,1,4.2,5.45
16925,10036,8,1,6.62,6.62
16926,10036,16,1,9.97,9.97
16927,10037,12,1,4.2,4.2
16928,10037,3,1,4.97,4.97
16929,10038,16,1,9.97,11.12
16930,10039,6,2,3.5,7.0
16931,10039,18,1,10.5,10.5
16932,10040,15,1,4.5,6.07
16933,10041,12,1,4.2,4.2
16934,10042,23,1,15.0,15.0
16935,10042,19,1,7.0,7.0
16936,10043,10,1,4.0,7.24
16937,10044,5,2,6.62,13.24
16938,10044,1,2,6.07,12.14
16939,10044,12,1,4.2,5.65
16940,10045,5,1,6.62,7.68
16941,10046,7,2,6.5,13.0
16942,10047,1,1,6.07,6.07
16943,10048,3,2,4.97,9.94
16944,10049,15,1,4.5,4.5
16945,10049,1,2,6.07,12.14
16946,10049,15,1,4.5,7.57
16947,10050,11,1,6.07,7.22
16948,10051,7,1,6.5,6.5
16949,10051,6,2,3.5,7.0
16950,10052,14,2,3.0,6.0
16951,10052,15,1,4.5,5.95
16952,10053,7,1,6.5,10.4
16953,10054,16,2,9.97,19.94
16954,10055,17,1,8.4,8.4
16955,10055,3,1,4.97,5.79
16956,10056,9,1,4.0,5.13
16957,10057,9,1,4.0,4.0
16958,10058,14,1,3.0,3.0
16959,10058,7,1,6.5,6.5
16960,10058,15,2,4.5,9.0
16961,10058,3,1,4.97,4.97
16962,10059,17,1,8.4,8.4
16963,10059,2,1,5.51,7.02
16964,10060,13,1,3.68,6.96
16965,10061,3,1,4.97,6.82
16966,10062,12,1,4.2,4.2
16967,10063,15,1,4.5,4.5
16968,10064,9,1,4.0,4.0
16969,10065,3,2,4.97,9.94
16970,10065,7,2,6.5,13.0
16971,10065,4,1,6.07,6.07
16972,10065,14,1,3.0,3.0
16973,10065,14,2,3.0,6.0
16974,10066,1,1,6.07,6.07
16975,10067,7,1,6.5,7.71
16976,10068,6,1,3.5,3.5
16977,10068,11,1,6.07,6.07
16978,10068,15,1,4.5,4.5
16979,10069,18,1,10.5,10.5
16980,10069,11,1,6.07,6.07
16981,10070,10,1,4.0,4.0
16982,10071,12,1,4.2,4.2
16983,10072,7,1,6.5,6.5
16984,10072,15,1,4.5,4.5
16985,10073,13,1,3.68,3.68
16986,10074,5,1,6.62,6.62
16987,10074,6,1,3.5,3.5
16988,10074,11,1,6.07,7.58
16989,10075,4,1,6.07,6.07
16990,10075,7,1,6.5,6.5
16991,10075,15,1,4.5,8.0
16992,10076,8,1,6.62,7.92
16993,10077,15,1,4.5,4.5
16994,10078,4,1,6.07,8.76
16995,10079,7,1,6.5,6.5
16996,10079,25,1,20.0,20.0
16997,10079,3,1,4.97,4.97
16998,10080,1,2,6.07,13.99
16999,10081,7,2,6.5,15.46
17000,10082,6,1,3.5,3.5
17001,10083,15,1,4.5,4.5
17002,10083,3,1,4.97,8.25
17003,10084,11,1,6.07,6.07
17004,10085,7,1,6.5,6.5
17005,10086,1,1,6.07,6.07
17006,10087,18,1,10.5,12.52
17007,10088,3,1,4.97,6.56
17008,10089,15,1,4.5,4.5
17009,10090,14,1,3.0,3.0
17010,10091,8,1,6.62,6.62
17011,10092,3,1,4.97,4.97
17012,10092,9,1,4.0,4.0
17013,10092,19,1,7.0,7.0
17014,10092,5,1,6.62,6.62
17015,10093,4,1,6.07,6.07
17016,10093,15,1,4.5,4.5
17017,10093,3,1,4.97,4.97
17018,10093,14,1,3.0,3.0
17019,10094,15,1,4.5,4.5
17020,10095,16,1,9.97,9.97
17021,10096,22,1,8.0,8.84
17022,10097,10,2,4.0,9.25
17023,10098,1,1,6.07,8.47
17024,10099,13,1,3.68,3.68
17025,10100,12,1,4.2,4.2
17026,10100,9,1,4.0,4.0
17027,10101,7,1,6.5,7.53
17028,10102,19,1,7.0,7.0
17029,10102,14,1,3.0,3.0
17030,10102,4,1,6.07,6.07
17031,10103,13,1,3.68,3.68
17032,10104,17,2,8.4,16.8
17033,10105,19,1,7.0,7.76
17034,10106,14,1,3.0,3.0
17035,10106,24,1,18.0,18.0
17036,10106,4,2,6.07,12.14
17037,10107,7,1,6.5,6.5
17038,10108,17,1,8.4,8.4
17039,10108,12,2,4.2,8.4
17040,10109,3,1,4.97,6.54
17041,10110,14,1,3.0,4.45
17042,10111,7,1,6.5,6.5
17043,10112,22,1,8.0,8.0
17044,10113,7,1,6.5,6.5
17045,10113,23,1,15.0,15.0
17046,10113,16,1,9.97,9.97
17047,10113,7,1,6.5,6.5
17048,10113,11,1,6.07,6.07
17049,10114,6,1,3.5,3.5
17050,10114,8,1,6.62,6.62
17051,10114,9,1,4.0,4.0
17052,10115,17,1,8.4,8.4
17053,10115,12,1,4.2,4.2
17054,10115,6,1,3.5,3.5
17055,10115,11,1,6.07,6.07
17056,10115,15,1,4.5,5.8
17057,10116,1,1,6.07,6.07
17058,10117,6,1,3.5,3.5
17059,10118,16,1,9.97,9.97
17060,10118,3,2,4.97,9.94
17061,10119,1,1,6.07,6.07
17062,10119,10,2,4.0,8.0
17063,10119,7,1,6.5,7.8
17064,10120,6,1,3.5,5.96
17065,10121,7,2,6.5,13.0
17066,10122,11,1,6.07,7.52
17067,10123,8,1,6.62,7.77
17068,10124,13,1,3.68,3.68
17069,10125,6,1,3.5,3.5
17070,10126,8,1,6.62,6.62
17071,10127,17,1,8.4,8.4
17072,10127,3,1,4.97,4.97
17073,10127,17,1,8.4,8.4
17074,10127,9,2,4.0,8.0
17075,10127,3,1,4.97,4.97
17076,10128,16,1,9.97,9.97
17077,10129,9,1,4.0,5.51
17078,10130,18,2,10.5,21.0
17079,10130,11,1,6.07,6.07
17080,10130,7,1,6.5,6.5
17081,10130,16,2,9.97,19.94
17082,10130,18,1,10.5,10.5
17083,10131,18,1,10.5,10.5
17084,10131,14,1,3.0,3.0
17085,10131,19,1,7.0,7.0
17086,10132,15,2,4.5,9.0
17087,10132,13,1,3.68,3.68
17088,10132,18,2,10.5,22.25
17089,10133,18,1,10.5,10.5
17090,10133,14,1,3.0,3.0
17091,10134,7,1,6.5,6.5
17092,10135,1,1,6.07,7.28
17093,10136,7,1,6.5,6.5
17094,10137,7,1,6.5,6.5
17095,10138,1,2,6.07,12.14
17096,10139,6,1,3.5,4.61
17097,10140,25,1,20.0,21.57
17098,10141,13,1,3.68,3.68
17099,10141,3,1,4.97,5.94
17100,10142,3,1,4.97,8.63
17101,10143,4,1,6.07,6.07
17102,10143,7,1,6.5,6.5
17103,10143,1,1,6.07,6.07
17104,10143,2,1,5.51,5.51
17105,10143,17,1,8.4,8.4
17106,10144,5,1,6.62,6.62
17107,10144,8,1,6.62,7.87
17108,10145,7,1,6.5,6.5
17109,10145,7,2,6.5,13.0
17110,10145,7,1,6.5,6.5
17111,10145,7,1,6.5,6.5
17112,10145,12,1,4.2,7.15
17113,10146,3,1,4.97,4.97
17114,10146,15,1,4.5,5.47
17115,10147,5,1,6.62,6.62
17116,10147,14,1,3.0,3.0
17117,10148,17,2,8.4,16.8
17118,10148,4,1,6.07,6.07
17119,10148,18,1,10.5,10.5
17120,10149,10,1,4.0,4.0
17121,10150,16,2,9.97,19.94
17122,10150,21,1,25.0,26.44
17123,10151,12,1,4.2,4.2
17124,10152,10,1,4.0,4.0
17125,10153,15,1,4.5,4.5
17126,10153,14,1,3.0,3.0
17127,10153,19,2,7.0,14.0
17128,10153,17,1,8.4,8.4
17129,10154,10,1,4.0,6.04
17130,10155,8,2,6.62,14.09
17131,10156,17,1,8.4,8.4
17132,10157,15,1,4.5,4.5
17133,10157,11,1,6.07,6.07
17134,10157,15,1,4.5,4.5
17135,10158,8,1,6.62,9.69
17136,10159,6,1,3.5,4.95
17137,10160,14,1,3.0,3.0
17138,10160,5,1,6.62,6.62
17139,10161,1,1,6.07,9.02
17140,10162,15,1,4.5,4.5
17141,10163,10,2,4.0,10.34
17142,10164,19,1,7.0,7.0
17143,10164,13,1,3.68,3.68
17144,10164,13,2,3.68,7.36
17145,10165,15,1,4.5,5.56
17146,10166,15,1,4.5,4.5
17147,10166,3,1,4.97,4.97
17148,10167,9,2,4.0,8.0
17149,10168,23,1,15.0,15.0
17150,10168,7,2,6.5,13.0
17151,10168,15,1,4.5,4.5
17152,10168,18,2,10.5,23.4
17153,10169,8,1,6.62,6.62
17154,10169,19,1,7.0,7.0
17155,10169,5,1,6.62,7.92
17156,10170,13,1,3.68,3.68
17157,10170,6,1,3.5,3.5
17158,10170,7,1,6.5,6.5
17159,10171,7,1,6.5,7.35
17160,10172,12,1,4.2,4.2
17161,10172,10,1,4.0,4.0
17162,10173,5,1,6.62,6.62
17163,10173,16,1,9.97,9.97
17164,10173,2,1,5.51,5.51
17165,10173,5,1,6.62,7.87
17166,10174,10,1,4.0,5.54
17167,10175,20,1,8.0,8.0
17168,10175,1,1,6.07,6.07
17169,10175,16,1,9.97,9.97
17170,10175,15,1,4.5,4.5
17171,10176,1,1,6.07,6.07
17172,10177,19,1,7.0,8.21
17173,10178,17,2,8.4,16.8
17174,10178,6,1,3.5,3.5
17175,10178,13,1,3.68,3.68
17176,10178,7,1,6.5,6.5
17177,10178,11,1,6.07,7.28
17178,10179,19,2,7.0,14.0
17179,10180,11,1,6.07,6.07
17180,10181,9,1,4.0,5.15
17181,10182,19,1,7.0,7.0
17182,10182,5,2,6.62,13.24
17183,10182,6,1,3.5,3.5
17184,10183,20,1,8.0,8.0
17185,10184,3,1,4.97,4.97
17186,10184,2,1,5.51,7.97
17187,10185,11,1,6.07,6.07
17188,10186,18,1,10.5,11.73
17189,10187,4,2,6.07,12.14
17190,10188,18,1,10.5,12.16
17191,10189,10,2,4.0,8.0
17192,10190,17,2,8.4,17.95
17193,10191,14,1,3.0,3.0
17194,10192,8,2,6.62,13.24
17195,10193,3,1,4.97,4.97
17196,10194,7,1,6.5,6.5
17197,10195,4,1,6.07,6.07
17198,10196,11,2,6.07,12.14
17199,10196,17,2,8.4,16.8
17200,10196,1,1,6.07,6.07
17201,10197,11,1,6.07,6.07
17202,10197,11,1,6.07,6.07
17203,10197,17,1,8.4,8.4
17204,10197,6,1,3.5,3.5
17205,10197,12,1,4.2,5.65
17206,10198,18,2,10.5,22.21
17207,10199,24,1,18.0,19.45
17208,10200,6,1,3.5,3.5
17209,10200,17,1,8.4,8.4
17210,10200,3,1,4.97,4.97
17211,10201,7,1,6.5,6.5
17212,10202,18,1,10.5,10.5
17213,10202,2,2,5.51,11.02
17214,10202,11,1,6.07,6.07
17215,10202,17,2,8.4,19.77
17216,10203,14,1,3.0,3.0
17217,10203,14,1,3.0,3.0
17218,10203,10,1,4.0,4.0
17219,10204,16,1,9.97,11.56
17220,10205,2,1,5.51,5.51
17221,10206,4,1,6.07,6.07
17222,10206,10,1,4.0,4.0
17223,10206,13,1,3.68,3.68
17224,10206,13,2,3.68,7.36
17225,10206,17,1,8.4,9.84
17226,10207,8,1,6.62,6.62
17227,10208,18,1,10.5,10.5
17228,10208,10,2,4.0,9.25
17229,10209,5,1,6.62,6.62
17230,10209,14,1,3.0,3.0
17231,10209,8,1,6.62,6.62
17232,10209,5,1,6.62,6.62
17233,10209,8,1,6.62,7.83
17234,10210,10,1,4.0,4.0
17235,10211,13,1,3.68,4.89
17236,10212,2,1,5.51,6.76
17237,10213,16,1,9.97,11.42
17238,10214,18,1,10.5,10.5
17239,10215,3,1,4.97,4.97
17240,10216,15,2,4.5,9.0
17241,10216,5,2,6.62,14.35
17242,10217,12,1,4.2,4.2
17243,10217,16,1,9.97,9.97
17244,10217,7,1,6.5,7.53
17245,10218,9,1,4.0,4.0
17246,10218,5,1,6.62,6.62
17247,10218,6,1,3.5,3.5
17248,10218,15,1,4.5,4.5
17249,10218,7,1,6.5,7.48
17250,10219,13,2,3.68,7.36
17251,10219,14,1,3.0,4.79
17252,10220,15,1,4.5,4.5
17253,10220,9,1,4.0,4.0
17254,10220,2,1,5.51,5.51
17255,10220,18,2,10.5,21.0
17256,10220,12,1,4.2,4.2
17257,10221,23,1,15.0,15.0
17258,10222,2,1,5.51,5.51
17259,10222,8,1,6.62,6.62
17260,10222,17,1,8.4,8.4
17261,10222,5,1,6.62,6.62
17262,10223,7,1,6.5,7.75
17263,10224,12,1,4.2,4.2
17264,10225,8,1,6.62,6.62
17265,10226,11,1,6.07,6.07
17266,10226,13,1,3.68,6.96
17267,10227,8,1,6.62,6.62
17268,10227,7,1,6.5,7.53
17269,10228,7,1,6.5,6.5
17270,10228,15,1,4.5,4.5
17271,10229,5,1,6.62,7.87
17272,10230,14,1,3.0,4.15
17273,10231,2,1,5.51,5.51
17274,10231,10,1,4.0,4.0
17275,10231,16,1,9.97,9.97
17276,10231,11,1,6.07,6.07
17277,10231,18,1,10.5,11.26
17278,10232,8,1,6.62,7.64
17279,10233,6,1,3.5,3.5
17280,10234,13,1,3.68,3.68
17281,10235,7,1,6.5,7.47
17282,10236,9,1,4.0,5.21
17283,10237,10,1,4.0,6.34
17284,10238,7,1,6.5,6.5
17285,10238,11,1,6.07,6.07
17286,10238,6,1,3.5,3.5
17287,10238,14,1,3.0,3.0
17288,10238,24,1,18.0,18.0
17289,10239,15,1,4.5,4.5
17290,10240,11,1,6.07,6.07
17291,10240,16,1,9.97,9.97
17292,10240,17,1,8.4,12.06
17293,10241,1,1,6.07,6.07
17294,10241,19,1,7.0,7.0
17295,10241,7,1,6.5,10.16
17296,10242,10,1,4.0,5.25
17297,10243,16,1,9.97,9.97
17298,10244,12,1,4.2,5.45
17299,10245,10,1,4.0,5.25
17300,10246,1,1,6.07,7.1
17301,10247,10,1,4.0,5.59
17302,10248,7,1,6.5,6.5
17303,10248,14,1,3.0,3.0
17304,10248,2,1,5.51,5.51
17305,10249,6,1,3.5,3.5
17306,10250,11,1,6.07,6.07
17307,10250,16,1,9.97,9.97
17308,10250,14,1,3.0,3.0
17309,10250,16,1,9.97,9.97
17310,10251,19,1,7.0,7.0
17311,10252,11,1,6.07,6.07
17312,10253,11,1,6.07,7.28
17313,10254,12,1,4.2,4.2
17314,10254,9,1,4.0,4.0
17315,10254,9,1,4.0,4.0
17316,10254,15,1,4.5,4.5
17317,10254,6,1,3.5,5.29
17318,10255,14,2,3.0,6.0
17319,10255,11,1,6.07,7.52
17320,10256,2,1,5.51,7.19
17321,10257,2,1,5.51,5.51
17322,10257,4,1,6.07,6.07
17323,10257,7,2,6.5,15.95
17324,10258,11,1,6.07,7.86
17325,10259,13,1,3.68,3.68
17326,10260,12,1,4.2,4.2
17327,10260,6,2,3.5,7.0
17328,10260,3,1,4.97,4.97
17329,10260,4,1,6.07,6.07
17330,10260,7,1,6.5,9.57
17331,10261,7,1,6.5,6.5
17332,10261,7,1,6.5,8.92
17333,10262,4,1,6.07,9.97
17334,10263,18,1,10.5,11.27
17335,10264,14,2,3.0,6.0
17336,10265,10,1,4.0,4.0
17337,10266,7,1,6.5,6.5
17338,10266,18,1,10.5,10.5
17339,10266,8,2,6.62,13.24
17340,10266,12,1,4.2,4.2
17341,10266,18,1,10.5,12.33
17342,10267,8,1,6.62,6.62
17343,10267,19,1,7.0,7.0
17344,10268,7,1,6.5,6.5
17345,10268,7,1,6.5,6.5
17346,10269,3,1,4.97,4.97
17347,10270,7,1,6.5,7.66
17348,10271,8,2,6.62,13.24
17349,10272,12,2,4.2,8.4
17350,10273,15,1,4.5,4.5
17351,10273,14,2,3.0,7.03
17352,10274,6,1,3.5,3.5
17353,10274,15,1,4.5,4.5
17354,10274,3,1,4.97,4.97
17355,10274,11,1,6.07,6.07
17356,10274,2,1,5.51,7.93
17357,10275,9,1,4.0,4.0
17358,10276,11,1,6.07,6.07
17359,10277,18,1,10.5,10.5
17360,10277,10,2,4.0,8.0
17361,10277,3,1,4.97,4.97
17362,10277,15,1,4.5,4.5
17363,10277,18,1,10.5,10.5
17364,10278,22,1,8.0,8.0
17365,10279,7,2,6.5,13.0
17366,10280,6,1,3.5,4.71
17367,10281,16,1,9.97,9.97
17368,10282,13,1,3.68,3.68
17369,10282,8,1,6.62,6.62
17370,10282,1,1,6.07,6.07
17371,10282,9,1,4.0,4.0
17372,10282,8,1,6.62,6.62
17373,10283,15,2,4.5,9.0
17374,10284,12,1,4.2,5.26
