visit_id,customer_id,visit_date,check_in_time,check_out_time,staff_id,cover_charge,discount_applied,notes
13868,5,2024-09-26,10:15:00,11:29:00,11,15.0,3.75,
13869,155,2024-09-26,11:15:00,13:02:00,6,15.0,3.75,
13870,214,2024-09-26,15:00:00,16:26:00,13,18.0,0.0,
13871,200,2024-09-26,10:15:00,11:12:00,11,18.0,0.0,
13872,226,2024-09-26,16:15:00,18:08:00,10,18.0,0.0,
13873,25,2024-09-26,11:45:00,13:37:00,12,15.0,1.5,
13874,210,2024-09-26,13:15:00,14:24:00,14,15.0,3.75,
13875,205,2024-09-26,14:45:00,15:51:00,4,15.0,3.75,
13876,8,2024-09-26,14:30:00,16:23:00,7,15.0,1.5,
13877,168,2024-09-26,10:45:00,12:26:00,3,18.0,0.0,
13878,172,2024-09-26,10:45:00,12:21:00,13,15.0,1.5,
13879,205,2024-09-26,12:15:00,14:10:00,1,15.0,3.75,
13880,237,2024-09-26,15:45:00,16:52:00,4,15.0,3.75,
13881,219,2024-09-27,13:45:00,15:14:00,6,15.0,3.75,
13882,135,2024-09-27,14:15:00,16:25:00,7,15.0,3.75,
13883,5,2024-09-27,10:30:00,11:49:00,14,15.0,3.75,
13884,205,2024-09-27,12:15:00,13:05:00,14,15.0,3.75,
13885,27,2024-09-27,16:45:00,18:48:00,2,15.0,6.0,
13886,8,2024-09-27,10:15:00,11:10:00,13,15.0,1.5,
13887,119,2024-09-27,16:00:00,17:27:00,7,15.0,1.5,
13888,205,2024-09-27,14:30:00,16:48:00,10,15.0,3.75,
13889,235,2024-09-27,09:15:00,11:15:00,6,18.0,0.0,
13890,155,2024-09-27,09:30:00,10:58:00,4,15.0,3.75,
13891,201,2024-09-27,15:45:00,16:40:00,3,15.0,1.5,
13892,98,2024-09-27,09:45:00,11:18:00,1,15.0,3.75,
13893,193,2024-09-27,13:45:00,16:05:00,6,15.0,1.5,
13894,228,2024-09-27,16:45:00,17:43:00,1,15.0,1.5,
13895,71,2024-09-27,14:30:00,15:46:00,13,15.0,1.5,
13896,121,2024-09-27,10:00:00,11:29:00,11,15.0,1.5,
13897,163,2024-09-27,16:45:00,17:47:00,4,18.0,0.0,
13898,197,2024-09-27,09:00:00,11:29:00,5,15.0,1.5,
13899,122,2024-09-27,14:15:00,15:50:00,10,15.0,1.5,
13900,73,2024-09-28,15:00:00,15:49:00,1,15.0,3.75,
13901,44,2024-09-28,16:45:00,18:02:00,1,15.0,1.5,
13902,4,2024-09-28,14:45:00,16:10:00,13,15.0,3.75,
13903,234,2024-09-28,09:30:00,10:43:00,11,18.0,0.0,
13904,140,2024-09-28,10:45:00,12:50:00,10,15.0,3.75,
13905,134,2024-09-28,10:45:00,12:51:00,2,15.0,1.5,
13906,85,2024-09-28,13:30:00,15:26:00,13,18.0,0.0,
13907,98,2024-09-28,13:15:00,14:46:00,5,15.0,3.75,
13908,237,2024-09-28,14:00:00,14:58:00,3,15.0,3.75,
13909,49,2024-09-28,11:15:00,12:13:00,10,15.0,1.5,
13910,125,2024-09-28,15:45:00,17:02:00,4,18.0,0.0,
13911,2,2024-09-28,11:30:00,13:23:00,7,15.0,6.0,
13912,151,2024-09-28,14:00:00,16:18:00,11,18.0,0.0,
13913,61,2024-09-28,11:00:00,13:00:00,3,15.0,3.75,
13914,48,2024-09-28,10:00:00,11:53:00,1,15.0,3.75,
13915,76,2024-09-28,12:30:00,13:40:00,1,15.0,3.75,
13916,215,2024-09-28,14:15:00,16:03:00,11,15.0,3.75,
13917,28,2024-09-28,09:45:00,10:41:00,13,15.0,1.5,
13918,174,2024-09-28,12:00:00,14:14:00,13,15.0,1.5,
13919,141,2024-09-28,13:15:00,15:15:00,11,15.0,3.75,
13920,119,2024-09-28,09:00:00,09:49:00,3,15.0,1.5,
13921,2,2024-09-28,10:00:00,10:53:00,5,15.0,6.0,
13922,162,2024-09-28,14:00:00,14:50:00,13,15.0,3.75,
13923,4,2024-09-28,12:00:00,14:15:00,5,15.0,3.75,
13924,248,2024-09-28,15:30:00,17:00:00,11,18.0,0.0,
13925,172,2024-09-28,10:00:00,11:18:00,2,15.0,1.5,
13926,1,2024-09-29,13:00:00,14:14:00,12,15.0,6.0,
13927,4,2024-09-29,14:30:00,15:50:00,13,15.0,3.75,
13928,128,2024-09-29,16:00:00,18:17:00,5,15.0,1.5,
13929,245,2024-09-29,15:00:00,15:51:00,10,18.0,0.0,
13930,107,2024-09-29,10:30:00,11:57:00,2,15.0,3.75,
13931,7,2024-09-29,16:15:00,18:15:00,6,15.0,1.5,
13932,222,2024-09-29,15:30:00,16:59:00,11,18.0,0.0,
13933,172,2024-09-29,10:30:00,12:02:00,13,15.0,1.5,
13934,164,2024-09-29,09:00:00,11:11:00,11,15.0,1.5,
13935,238,2024-09-29,10:30:00,12:52:00,4,15.0,1.5,
13936,175,2024-09-29,09:30:00,11:41:00,14,18.0,0.0,
13937,217,2024-09-29,14:15:00,16:01:00,4,15.0,1.5,
13938,48,2024-09-29,10:45:00,12:59:00,10,15.0,3.75,
13939,173,2024-09-29,10:15:00,12:22:00,3,18.0,0.0,
13940,33,2024-09-29,09:45:00,11:42:00,12,15.0,3.75,
13941,245,2024-09-29,14:15:00,16:13:00,4,18.0,0.0,
13942,181,2024-09-29,14:00:00,15:19:00,7,15.0,1.5,
13943,206,2024-09-29,10:00:00,10:47:00,1,18.0,0.0,
13944,4,2024-09-29,16:45:00,17:42:00,5,15.0,3.75,
13945,112,2024-09-29,13:00:00,14:08:00,13,15.0,1.5,
13946,169,2024-09-29,16:00:00,18:01:00,2,15.0,1.5,
13947,210,2024-09-29,11:15:00,12:04:00,12,15.0,3.75,
13948,2,2024-09-29,10:15:00,12:40:00,11,15.0,6.0,
13949,182,2024-09-29,12:30:00,14:28:00,3,15.0,1.5,
13950,95,2024-09-29,13:45:00,14:53:00,3,15.0,1.5,
13951,2,2024-09-29,11:00:00,12:33:00,10,15.0,6.0,
13952,164,2024-09-29,11:00:00,13:30:00,5,15.0,1.5,
13953,215,2024-09-29,11:00:00,13:04:00,2,15.0,3.75,
13954,228,2024-09-29,16:00:00,17:19:00,13,15.0,1.5,
13955,27,2024-09-29,14:00:00,14:52:00,1,15.0,6.0,
13956,59,2024-09-29,09:00:00,10:45:00,10,15.0,1.5,
13957,179,2024-09-29,16:15:00,17:18:00,13,15.0,3.75,
13958,218,2024-09-29,11:45:00,13:00:00,4,15.0,1.5,
13959,237,2024-09-29,09:15:00,10:52:00,14,15.0,3.75,
13960,228,2024-09-29,13:30:00,14:55:00,14,15.0,1.5,
13961,1,2024-09-29,09:30:00,11:11:00,12,15.0,6.0,
13962,120,2024-09-29,15:00:00,17:23:00,13,15.0,1.5,
13963,44,2024-09-29,13:15:00,15:01:00,10,15.0,1.5,
13964,5,2024-09-29,09:30:00,10:50:00,1,15.0,3.75,
13965,91,2024-09-30,15:00:00,17:28:00,13,15.0,3.75,
13966,90,2024-09-30,09:00:00,11:30:00,5,18.0,0.0,
13967,168,2024-09-30,09:45:00,10:53:00,2,18.0,0.0,
13968,120,2024-09-30,10:00:00,11:47:00,10,15.0,1.5,
13969,67,2024-09-30,16:45:00,18:41:00,3,15.0,3.75,
13970,237,2024-09-30,09:00:00,10:42:00,7,15.0,3.75,
13971,120,2024-09-30,10:15:00,11:00:00,14,15.0,1.5,
13972,13,2024-09-30,16:45:00,18:48:00,7,18.0,0.0,
13973,27,2024-09-30,09:45:00,11:53:00,11,15.0,6.0,
13974,233,2024-09-30,11:00:00,13:05:00,10,15.0,3.75,
13975,78,2024-09-30,10:45:00,12:01:00,2,18.0,0.0,
13976,34,2024-09-30,16:00:00,17:16:00,6,18.0,0.0,
13977,197,2024-09-30,13:45:00,15:12:00,3,15.0,1.5,
13978,217,2024-09-30,14:45:00,15:49:00,1,15.0,1.5,
13979,48,2024-09-30,10:15:00,11:55:00,11,15.0,3.75,
13980,1,2024-09-30,11:00:00,12:18:00,12,15.0,6.0,
13981,34,2024-09-30,12:30:00,13:37:00,7,18.0,0.0,
13982,205,2024-09-30,12:45:00,13:40:00,7,15.0,3.75,
13983,103,2024-09-30,16:15:00,18:25:00,2,15.0,1.5,
13984,164,2024-09-30,15:15:00,17:12:00,1,15.0,1.5,
13985,96,2024-09-30,11:45:00,13:14:00,6,15.0,1.5,
13986,27,2024-09-30,14:45:00,16:30:00,11,15.0,6.0,
13987,89,2024-09-30,11:30:00,12:55:00,4,15.0,1.5,
13988,37,2024-09-30,12:15:00,14:36:00,3,18.0,0.0,
13989,63,2024-10-01,15:15:00,17:32:00,14,15.0,1.5,
13990,103,2024-10-01,14:30:00,16:05:00,12,15.0,1.5,
13991,154,2024-10-01,15:15:00,17:20:00,12,18.0,0.0,
13992,83,2024-10-01,11:00:00,13:02:00,3,15.0,1.5,
13993,36,2024-10-01,14:45:00,16:50:00,10,15.0,3.75,
13994,224,2024-10-01,12:30:00,13:38:00,12,15.0,3.75,
13995,128,2024-10-01,09:45:00,11:40:00,10,15.0,1.5,
13996,10,2024-10-01,15:45:00,18:07:00,7,15.0,1.5,
13997,218,2024-10-01,11:15:00,12:43:00,5,15.0,1.5,
13998,159,2024-10-01,10:15:00,11:34:00,1,15.0,1.5,
13999,140,2024-10-01,15:45:00,17:52:00,5,15.0,3.75,
14000,135,2024-10-01,09:45:00,12:07:00,10,15.0,3.75,
14001,237,2024-10-01,13:15:00,15:29:00,4,15.0,3.75,
14002,29,2024-10-01,15:30:00,17:15:00,5,18.0,0.0,
14003,47,2024-10-01,09:00:00,10:29:00,11,15.0,1.5,
14004,59,2024-10-01,13:00:00,14:38:00,3,15.0,1.5,
14005,63,2024-10-01,13:30:00,14:41:00,13,15.0,1.5,
14006,73,2024-10-01,12:45:00,14:20:00,7,15.0,3.75,
14007,48,2024-10-01,15:15:00,16:14:00,2,15.0,3.75,
14008,233,2024-10-02,14:45:00,15:32:00,2,15.0,3.75,
14009,98,2024-10-02,10:15:00,12:32:00,3,15.0,3.75,
14010,2,2024-10-02,15:45:00,17:57:00,5,15.0,6.0,
14011,8,2024-10-02,16:30:00,18:16:00,7,15.0,1.5,
14012,43,2024-10-02,10:15:00,11:07:00,14,15.0,3.75,
14013,7,2024-10-02,09:15:00,11:43:00,7,15.0,1.5,
14014,240,2024-10-02,13:15:00,15:36:00,6,15.0,6.0,
14015,103,2024-10-02,09:30:00,11:52:00,3,15.0,1.5,
14016,217,2024-10-02,14:45:00,16:06:00,7,15.0,1.5,
14017,11,2024-10-02,16:45:00,18:05:00,7,18.0,0.0,
14018,98,2024-10-02,14:30:00,16:57:00,1,15.0,3.75,
14019,203,2024-10-02,11:00:00,12:47:00,5,15.0,3.75,
14020,186,2024-10-02,16:30:00,18:17:00,1,15.0,1.5,
14021,155,2024-10-02,10:45:00,12:15:00,2,15.0,3.75,
14022,179,2024-10-02,13:45:00,14:43:00,12,15.0,3.75,
14023,61,2024-10-02,15:15:00,17:34:00,3,15.0,3.75,
14024,234,2024-10-02,14:00:00,15:08:00,13,18.0,0.0,
14025,27,2024-10-02,13:00:00,14:43:00,1,15.0,6.0,
14026,133,2024-10-02,10:00:00,11:12:00,13,18.0,0.0,
14027,109,2024-10-02,09:00:00,09:49:00,2,15.0,1.5,
14028,15,2024-10-02,15:45:00,17:12:00,6,18.0,0.0,
14029,219,2024-10-02,15:45:00,17:23:00,11,15.0,3.75,
14030,232,2024-10-02,10:15:00,11:23:00,14,15.0,3.75,
14031,3,2024-10-03,13:00:00,15:08:00,5,15.0,3.75,
14032,189,2024-10-03,10:15:00,11:16:00,4,15.0,3.75,
14033,3,2024-10-03,14:30:00,16:04:00,6,15.0,3.75,
14034,170,2024-10-03,16:45:00,19:08:00,11,15.0,1.5,
14035,75,2024-10-03,16:30:00,18:57:00,7,15.0,1.5,
14036,210,2024-10-03,16:00:00,17:01:00,4,15.0,3.75,
14037,189,2024-10-03,10:45:00,12:41:00,11,15.0,3.75,
14038,4,2024-10-03,15:30:00,18:00:00,7,15.0,3.75,
14039,2,2024-10-03,10:00:00,11:48:00,7,15.0,6.0,
14040,36,2024-10-03,10:00:00,12:09:00,1,15.0,3.75,
14041,63,2024-10-03,15:45:00,17:51:00,5,15.0,1.5,
14042,1,2024-10-03,10:45:00,12:50:00,14,15.0,6.0,
14043,114,2024-10-03,14:45:00,16:08:00,1,15.0,1.5,
14044,89,2024-10-03,13:00:00,14:43:00,7,15.0,1.5,
14045,193,2024-10-03,12:30:00,14:55:00,14,15.0,1.5,
14046,149,2024-10-03,14:30:00,16:53:00,7,15.0,1.5,
14047,96,2024-10-03,10:00:00,10:58:00,7,15.0,1.5,
14048,48,2024-10-03,16:30:00,17:58:00,4,15.0,3.75,
14049,59,2024-10-03,10:30:00,11:49:00,6,15.0,1.5,
14050,67,2024-10-03,15:30:00,17:21:00,7,15.0,3.75,
14051,53,2024-10-03,15:45:00,18:06:00,13,15.0,1.5,
14052,73,2024-10-03,12:00:00,13:26:00,5,15.0,3.75,
14053,39,2024-10-03,14:15:00,16:10:00,12,15.0,1.5,
14054,179,2024-10-03,14:15:00,15:17:00,5,15.0,3.75,
14055,63,2024-10-03,14:15:00,15:38:00,10,15.0,1.5,
14056,112,2024-10-03,10:30:00,12:43:00,1,15.0,1.5,
14057,243,2024-10-03,16:15:00,17:50:00,14,18.0,0.0,
14058,207,2024-10-03,15:45:00,18:06:00,14,15.0,6.0,
14059,165,2024-10-03,15:15:00,17:28:00,6,15.0,6.0,
14060,24,2024-10-03,09:00:00,11:05:00,11,15.0,3.75,
14061,72,2024-10-04,11:45:00,13:41:00,4,18.0,0.0,
14062,198,2024-10-04,15:00:00,16:56:00,7,15.0,3.75,
14063,55,2024-10-04,11:30:00,13:48:00,11,18.0,0.0,
14064,232,2024-10-04,10:45:00,12:52:00,5,15.0,3.75,
14065,30,2024-10-04,16:45:00,17:35:00,14,18.0,0.0,
14066,37,2024-10-04,15:15:00,16:23:00,4,18.0,0.0,
14067,106,2024-10-04,10:45:00,11:40:00,1,15.0,1.5,
14068,232,2024-10-04,10:00:00,10:46:00,10,15.0,3.75,
14069,233,2024-10-04,11:00:00,11:59:00,11,15.0,3.75,
14070,2,2024-10-04,15:30:00,17:54:00,13,15.0,6.0,
14071,98,2024-10-04,14:15:00,16:08:00,1,15.0,3.75,
14072,51,2024-10-04,16:30:00,17:24:00,7,15.0,1.5,
14073,49,2024-10-04,10:45:00,12:41:00,3,15.0,1.5,
14074,64,2024-10-04,16:00:00,17:34:00,6,15.0,1.5,
14075,2,2024-10-04,10:15:00,11:27:00,13,15.0,6.0,
14076,77,2024-10-04,13:00:00,14:45:00,13,15.0,1.5,
14077,75,2024-10-04,15:15:00,16:59:00,3,15.0,1.5,
14078,61,2024-10-04,09:15:00,10:57:00,1,15.0,3.75,
14079,155,2024-10-04,14:00:00,16:09:00,4,15.0,3.75,
14080,52,2024-10-05,10:45:00,12:21:00,6,15.0,1.5,
14081,174,2024-10-05,13:15:00,14:00:00,7,15.0,1.5,
14082,155,2024-10-05,10:30:00,11:24:00,4,15.0,3.75,
14083,4,2024-10-05,12:15:00,14:07:00,3,15.0,3.75,
14084,215,2024-10-05,11:30:00,12:32:00,3,15.0,3.75,
14085,244,2024-10-05,13:45:00,15:06:00,11,18.0,0.0,
14086,165,2024-10-05,11:00:00,12:40:00,1,15.0,6.0,
14087,189,2024-10-05,09:30:00,10:53:00,5,15.0,3.75,
14088,205,2024-10-05,12:45:00,14:01:00,5,15.0,3.75,
14089,92,2024-10-05,13:15:00,14:30:00,14,18.0,0.0,
14090,96,2024-10-05,15:45:00,18:15:00,13,15.0,1.5,
14091,74,2024-10-05,10:15:00,11:41:00,12,15.0,3.75,
14092,155,2024-10-05,09:30:00,11:58:00,11,15.0,3.75,
14093,99,2024-10-05,12:30:00,14:31:00,4,18.0,0.0,
14094,164,2024-10-05,14:15:00,15:22:00,7,15.0,1.5,
14095,105,2024-10-05,10:45:00,12:41:00,3,18.0,0.0,
14096,85,2024-10-05,11:45:00,12:33:00,6,18.0,0.0,
14097,83,2024-10-05,15:00:00,16:01:00,12,15.0,1.5,
14098,113,2024-10-05,16:00:00,18:27:00,5,18.0,0.0,
14099,179,2024-10-05,15:30:00,16:59:00,4,15.0,3.75,
14100,192,2024-10-05,11:45:00,14:08:00,3,18.0,0.0,
14101,156,2024-10-05,10:15:00,12:30:00,5,18.0,0.0,
14102,106,2024-10-06,14:15:00,15:40:00,13,15.0,1.5,
14103,159,2024-10-06,11:15:00,13:03:00,3,15.0,1.5,
14104,184,2024-10-06,12:00:00,14:26:00,11,18.0,0.0,
14105,90,2024-10-06,10:30:00,12:05:00,10,18.0,0.0,
14106,123,2024-10-06,13:15:00,15:21:00,13,18.0,0.0,
14107,105,2024-10-06,10:45:00,12:02:00,5,18.0,0.0,
14108,49,2024-10-06,10:30:00,12:52:00,4,15.0,1.5,
14109,228,2024-10-06,11:00:00,12:07:00,6,15.0,1.5,
14110,111,2024-10-06,09:30:00,11:40:00,1,15.0,1.5,
14111,207,2024-10-06,14:00:00,16:25:00,11,15.0,6.0,
14112,240,2024-10-06,10:15:00,11:19:00,6,15.0,6.0,
14113,233,2024-10-06,09:15:00,11:00:00,6,15.0,3.75,
14114,8,2024-10-06,16:00:00,17:14:00,10,15.0,1.5,
14115,56,2024-10-06,13:30:00,15:47:00,1,15.0,3.75,
14116,233,2024-10-06,13:45:00,15:56:00,5,15.0,3.75,
14117,98,2024-10-06,11:00:00,13:24:00,5,15.0,3.75,
14118,242,2024-10-06,09:00:00,11:09:00,12,15.0,3.75,
14119,120,2024-10-06,11:00:00,11:54:00,11,15.0,1.5,
14120,165,2024-10-06,16:15:00,17:09:00,14,15.0,6.0,
14121,215,2024-10-06,10:00:00,12:01:00,13,15.0,3.75,
14122,119,2024-10-06,15:00:00,17:08:00,11,15.0,1.5,
14123,98,2024-10-06,12:45:00,15:13:00,11,15.0,3.75,
14124,67,2024-10-06,10:15:00,11:54:00,4,15.0,3.75,
14125,159,2024-10-06,09:00:00,09:58:00,6,15.0,1.5,
14126,43,2024-10-06,15:00:00,16:40:00,13,15.0,3.75,
14127,100,2024-10-06,13:00:00,14:33:00,7,15.0,1.5,
14128,3,2024-10-06,11:45:00,13:58:00,6,15.0,3.75,
14129,162,2024-10-06,12:15:00,13:10:00,1,15.0,3.75,
14130,73,2024-10-06,10:15:00,11:49:00,4,15.0,3.75,
14131,6,2024-10-06,09:30:00,11:08:00,6,15.0,1.5,
14132,90,2024-10-06,15:30:00,16:55:00,11,18.0,0.0,
14133,107,2024-10-06,10:30:00,12:26:00,14,15.0,3.75,
14134,225,2024-10-06,12:45:00,14:17:00,6,18.0,0.0,
14135,184,2024-10-06,11:15:00,13:22:00,11,18.0,0.0,
14136,134,2024-10-06,14:00:00,15:57:00,12,15.0,1.5,
14137,74,2024-10-06,10:00:00,11:55:00,2,15.0,3.75,
14138,96,2024-10-06,09:30:00,10:47:00,5,15.0,1.5,
14139,182,2024-10-06,15:30:00,16:26:00,1,15.0,1.5,
14140,165,2024-10-06,10:00:00,11:53:00,2,15.0,6.0,
14141,73,2024-10-07,13:45:00,16:01:00,2,15.0,3.75,
14142,229,2024-10-07,09:45:00,10:37:00,13,18.0,0.0,
14143,120,2024-10-07,12:15:00,14:03:00,3,15.0,1.5,
14144,1,2024-10-07,12:45:00,14:32:00,12,15.0,6.0,
14145,81,2024-10-07,16:15:00,17:36:00,10,15.0,1.5,
14146,109,2024-10-07,13:15:00,14:45:00,5,15.0,1.5,
14147,63,2024-10-07,10:00:00,10:49:00,5,15.0,1.5,
14148,143,2024-10-07,10:30:00,12:00:00,11,15.0,3.75,
14149,130,2024-10-07,10:00:00,12:23:00,4,15.0,1.5,
14150,73,2024-10-07,16:15:00,17:20:00,1,15.0,3.75,
14151,126,2024-10-07,11:30:00,13:59:00,1,15.0,1.5,
14152,162,2024-10-07,13:30:00,15:00:00,1,15.0,3.75,
14153,31,2024-10-07,10:30:00,11:20:00,7,15.0,1.5,
14154,170,2024-10-07,14:30:00,15:55:00,2,15.0,1.5,
14155,2,2024-10-07,13:45:00,15:15:00,13,15.0,6.0,
14156,228,2024-10-07,13:00:00,14:42:00,14,15.0,1.5,
14157,126,2024-10-07,12:45:00,13:35:00,10,15.0,1.5,
14158,135,2024-10-07,15:00:00,16:08:00,6,15.0,3.75,
14159,217,2024-10-07,13:15:00,15:40:00,13,15.0,1.5,
14160,154,2024-10-07,16:45:00,17:52:00,7,18.0,0.0,
14161,135,2024-10-07,14:00:00,14:49:00,2,15.0,3.75,
14162,61,2024-10-07,16:15:00,17:09:00,2,15.0,3.75,
14163,55,2024-10-07,15:00:00,15:52:00,14,18.0,0.0,
14164,141,2024-10-07,13:15:00,14:29:00,11,15.0,3.75,
14165,82,2024-10-08,09:45:00,11:20:00,7,15.0,1.5,
14166,237,2024-10-08,10:15:00,11:40:00,4,15.0,3.75,
14167,108,2024-10-08,14:00:00,16:00:00,6,15.0,1.5,
14168,160,2024-10-08,15:30:00,17:06:00,6,15.0,3.75,
14169,75,2024-10-08,10:45:00,12:10:00,14,15.0,1.5,
14170,111,2024-10-08,14:15:00,15:02:00,10,15.0,1.5,
14171,155,2024-10-08,13:15:00,15:10:00,11,15.0,3.75,
14172,139,2024-10-08,16:15:00,17:54:00,7,18.0,0.0,
14173,134,2024-10-08,14:00:00,14:57:00,3,15.0,1.5,
14174,109,2024-10-08,16:15:00,17:31:00,3,15.0,1.5,
14175,141,2024-10-08,12:00:00,13:52:00,10,15.0,3.75,
14176,100,2024-10-08,13:30:00,14:17:00,4,15.0,1.5,
14177,3,2024-10-08,09:30:00,11:21:00,6,15.0,3.75,
14178,224,2024-10-08,16:00:00,16:50:00,6,15.0,3.75,
14179,5,2024-10-08,10:15:00,12:18:00,7,15.0,3.75,
14180,165,2024-10-08,15:45:00,18:05:00,12,15.0,6.0,
14181,219,2024-10-08,09:45:00,11:13:00,5,15.0,3.75,
14182,100,2024-10-08,13:30:00,14:56:00,6,15.0,1.5,
14183,107,2024-10-08,15:45:00,17:03:00,1,15.0,3.75,
14184,172,2024-10-08,14:00:00,15:28:00,1,15.0,1.5,
14185,155,2024-10-08,14:00:00,15:57:00,3,15.0,3.75,
14186,64,2024-10-08,09:00:00,10:28:00,13,15.0,1.5,
14187,203,2024-10-08,14:00:00,15:32:00,11,15.0,3.75,
14188,223,2024-10-08,15:45:00,16:47:00,1,15.0,1.5,
14189,235,2024-10-08,11:00:00,12:36:00,3,18.0,0.0,
14190,233,2024-10-08,09:00:00,11:13:00,1,15.0,3.75,
14191,233,2024-10-08,14:00:00,15:44:00,1,15.0,3.75,
14192,207,2024-10-08,10:15:00,12:44:00,6,15.0,6.0,
14193,5,2024-10-09,16:15:00,17:25:00,4,15.0,3.75,
14194,159,2024-10-09,09:15:00,11:11:00,5,15.0,1.5,
14195,41,2024-10-09,14:00:00,14:52:00,12,15.0,1.5,
14196,22,2024-10-09,12:45:00,14:09:00,12,18.0,0.0,
14197,2,2024-10-09,12:45:00,14:46:00,5,15.0,6.0,
14198,165,2024-10-09,14:45:00,16:19:00,7,15.0,6.0,
14199,75,2024-10-09,14:00:00,15:19:00,1,15.0,1.5,
14200,93,2024-10-09,14:15:00,16:39:00,12,15.0,1.5,
14201,61,2024-10-09,10:30:00,12:49:00,14,15.0,3.75,
14202,136,2024-10-09,13:30:00,14:17:00,2,18.0,0.0,
14203,218,2024-10-09,11:30:00,12:20:00,4,15.0,1.5,
14204,27,2024-10-09,09:00:00,10:33:00,13,15.0,6.0,
14205,158,2024-10-09,15:15:00,17:34:00,11,15.0,3.75,
14206,119,2024-10-09,10:00:00,10:59:00,5,15.0,1.5,
14207,52,2024-10-09,14:15:00,16:40:00,12,15.0,1.5,
14208,237,2024-10-09,12:45:00,14:28:00,10,15.0,3.75,
14209,179,2024-10-09,12:30:00,14:24:00,3,15.0,3.75,
14210,75,2024-10-09,09:30:00,11:11:00,5,15.0,1.5,
14211,8,2024-10-09,14:45:00,17:15:00,5,15.0,1.5,
14212,182,2024-10-09,13:45:00,15:02:00,10,15.0,1.5,
14213,163,2024-10-09,10:00:00,11:03:00,1,18.0,0.0,
14214,135,2024-10-09,12:45:00,15:10:00,5,15.0,3.75,
14215,179,2024-10-09,12:15:00,14:45:00,5,15.0,3.75,
14216,87,2024-10-09,16:30:00,18:48:00,14,15.0,1.5,
14217,2,2024-10-09,10:30:00,11:56:00,10,15.0,6.0,
14218,237,2024-10-09,11:45:00,14:10:00,5,15.0,3.75,
14219,195,2024-10-09,13:00:00,14:01:00,2,15.0,3.75,
14220,8,2024-10-09,12:15:00,13:36:00,6,15.0,1.5,
14221,228,2024-10-09,14:15:00,16:45:00,12,15.0,1.5,
14222,110,2024-10-10,15:45:00,16:42:00,2,15.0,3.75,
14223,104,2024-10-10,12:45:00,14:05:00,14,18.0,0.0,
14224,160,2024-10-10,16:45:00,19:05:00,7,15.0,3.75,
14225,5,2024-10-10,10:00:00,11:20:00,10,15.0,3.75,
14226,165,2024-10-10,15:00:00,17:25:00,3,15.0,6.0,
14227,67,2024-10-10,14:00:00,16:30:00,13,15.0,3.75,
14228,96,2024-10-10,11:00:00,11:58:00,7,15.0,1.5,
14229,103,2024-10-10,13:30:00,15:07:00,4,15.0,1.5,
14230,172,2024-10-10,11:30:00,12:21:00,11,15.0,1.5,
14231,155,2024-10-10,16:30:00,17:56:00,7,15.0,3.75,
14232,73,2024-10-10,13:00:00,13:59:00,6,15.0,3.75,
14233,27,2024-10-10,15:15:00,17:33:00,10,15.0,6.0,
14234,92,2024-10-10,10:15:00,12:15:00,4,18.0,0.0,
14235,21,2024-10-10,10:45:00,13:02:00,7,15.0,1.5,
14236,10,2024-10-10,13:15:00,15:35:00,13,15.0,1.5,
14237,207,2024-10-10,13:00:00,14:51:00,7,15.0,6.0,
14238,95,2024-10-10,16:15:00,18:31:00,10,15.0,1.5,
14239,106,2024-10-10,13:15:00,14:00:00,13,15.0,1.5,
14240,205,2024-10-10,14:45:00,16:19:00,14,15.0,3.75,
14241,155,2024-10-10,12:15:00,14:42:00,11,15.0,3.75,
14242,153,2024-10-10,13:00:00,14:27:00,14,18.0,0.0,
14243,195,2024-10-10,16:45:00,17:49:00,4,15.0,3.75,
14244,141,2024-10-10,10:15:00,11:07:00,6,15.0,3.75,
14245,238,2024-10-10,11:45:00,13:26:00,4,15.0,1.5,
14246,11,2024-10-10,11:30:00,13:23:00,2,18.0,0.0,
14247,23,2024-10-10,10:30:00,12:35:00,4,15.0,6.0,
14248,191,2024-10-11,16:45:00,18:42:00,7,18.0,0.0,
14249,4,2024-10-11,15:30:00,17:09:00,1,15.0,3.75,
14250,165,2024-10-11,10:15:00,11:29:00,10,15.0,6.0,
14251,2,2024-10-11,15:15:00,16:56:00,13,15.0,6.0,
14252,203,2024-10-11,12:15:00,13:11:00,5,15.0,3.75,
14253,219,2024-10-11,11:30:00,12:17:00,13,15.0,3.75,
14254,228,2024-10-11,16:45:00,18:01:00,14,15.0,1.5,
14255,201,2024-10-11,13:30:00,15:55:00,10,15.0,1.5,
14256,234,2024-10-11,12:30:00,13:43:00,12,18.0,0.0,
14257,63,2024-10-11,13:30:00,14:15:00,4,15.0,1.5,
14258,77,2024-10-11,12:30:00,14:20:00,13,15.0,1.5,
14259,10,2024-10-11,16:00:00,18:24:00,7,15.0,1.5,
14260,68,2024-10-11,13:30:00,14:55:00,7,18.0,0.0,
14261,2,2024-10-11,15:15:00,16:58:00,3,15.0,6.0,
14262,118,2024-10-11,14:30:00,15:18:00,12,15.0,3.75,
14263,121,2024-10-11,10:00:00,10:51:00,1,15.0,1.5,
14264,13,2024-10-11,09:00:00,11:10:00,14,18.0,0.0,
14265,44,2024-10-11,09:15:00,10:33:00,6,15.0,1.5,
